page_number,segment_count,has_items,item_ids,standards,years,question_numbers
44,1,yes,g5_math_5.2B_2025_q5,5.2(B),2025,5
45,1,yes,g5_math_5.2B_2025_q28,5.2(B),2025,28
46,1,yes,g5_math_5.2B_2024_q6,5.2(B),2024,6
47,1,yes,g5_math_5.2B_2024_q31,5.2(B),2024,31
48,2,yes,g5_math_5.2B_2023_q13; g5_math_5.2B_2023_q24,5.2(B); 5.2(B),2023; 2023,13; 24
49,1,yes,g5_math_5.2B_2022_q3,5.2(B),2022,3
50,1,yes,g5_math_5.2B_2022_q19,5.2(B),2022,19
51,2,yes,g5_math_5.2B_2021_q9; g5_math_5.2B_2021_q17,5.2(B); 5.2(B),2021; 2021,9; 17
52,1,yes,g5_math_5.2B_2019_q14,5.2(B),2019,14
53,1,yes,g5_math_5.2B_2019_q25,5.2(B),2019,25
54,2,yes,g5_math_5.2B_2018_q2; g5_math_5.2B_2018_q30,5.2(B); 5.2(B),2018; 2018,2; 30
55,2,yes,g5_math_5.2B_2017_q2; g5_math_5.2B_2017_q25,5.2(B); 5.2(B),2017; 2017,2; 25
56,2,yes,g5_math_5.2B_2016_q8; g5_math_5.2B_2016_q23,5.2(B); 5.2(B),2016; 2016,8; 23
57,2,yes,g5_math_5.2B_2016_q34; g5_math_5.2B_2015_q1,5.2(B); 5.2(B),2016; 2015,34; 1
58,0,no,,,,
59,1,yes,g5_math_5.2C_2025_q31,5.2(C),2025,31
60,1,yes,g5_math_5.2C_2024_q15,5.2(C),2024,15
61,2,yes,g5_math_5.2C_2023_q19; g5_math_5.2C_2022_q28,5.2(C); 5.2(C),2023; 2022,19; 28
62,2,yes,g5_math_5.2C_2019_q6; g5_math_5.2C_2017_q18,5.2(C); 5.2(C),2019; 2017,6; 18
63,1,yes,g5_math_5.2C_2016_q1,5.2(C),2016,1
64,1,yes,g5_math_5.3A_2024_q22,5.3(A),2024,22
65,2,yes,g5_math_5.3A_2022_q1; g5_math_5.3A_2021_q32,5.3(A); 5.3(A),2022; 2021,1; 32
66,2,yes,g5_math_5.3A_2018_q13; g5_math_5.3A_2017_q31,5.3(A); 5.3(A),2018; 2017,13; 31
67,1,yes,g5_math_5.3K_2025_q30,5.3(K),2025,30
68,1,yes,g5_math_5.3K_2024_q12,5.3(K),2024,12
69,1,yes,g5_math_5.3K_2022_q27,5.3(K),2022,27
70,2,yes,g5_math_5.3K_2021_q36; g5_math_5.3K_2019_q19,5.3(K); 5.3(K),2021; 2019,36; 19
71,2,yes,g5_math_5.3K_2019_q28; g5_math_5.3K_2018_q1,5.3(K); 5.3(K),2019; 2018,28; 1
72,2,yes,g5_math_5.3K_2018_q14; g5_math_5.3K_2017_q10,5.3(K); 5.3(K),2018; 2017,14; 10
73,2,yes,g5_math_5.3K_2016_q18; g5_math_5.3K_2016_q35,5.3(K); 5.3(K),2016; 2016,18; 35
74,1,yes,g5_math_5.3K_2015_q10,5.3(K),2015,10
75,1,yes,g5_math_5.3D_2025_q18,5.3(D),2025,18
76,1,yes,g5_math_5.3D_2024_q34,5.3(D),2024,34
77,1,yes,g5_math_5.3D_2021_q14,5.3(D),2021,14
78,1,yes,g5_math_5.3D_2018_q10,5.3(D),2018,10
79,1,yes,g5_math_5.3D_2016_q42,5.3(D),2016,42
80,1,yes,g5_math_5.3D_2015_q4,5.3(D),2015,4
81,1,yes,g5_math_5.3E_2025_q16,5.3(E),2025,16
82,1,yes,g5_math_5.3E_2024_q23,5.3(E),2024,23
83,1,yes,g5_math_5.3E_2023_q1,5.3(E),2023,1
84,2,yes,g5_math_5.3E_2023_q21; g5_math_5.3E_2022_q10,5.3(E); 5.3(E),2023; 2022,21; 10
85,1,yes,g5_math_5.3E_2021_q1,5.3(E),2021,1
86,2,yes,g5_math_5.3E_2021_q28; g5_math_5.3E_2019_q13,5.3(E); 5.3(E),2021; 2019,28; 13
87,1,yes,g5_math_5.3E_2019_q21,5.3(E),2019,21
88,2,yes,g5_math_5.3E_2018_q7; g5_math_5.3E_2018_q25,5.3(E); 5.3(E),2018; 2018,7; 25
89,1,yes,g5_math_5.3E_2017_q17,5.3(E),2017,17
90,2,yes,g5_math_5.3E_2017_q35; g5_math_5.3E_2016_q9,5.3(E); 5.3(E),2017; 2016,35; 9
91,1,yes,g5_math_5.3E_2016_q39,5.3(E),2016,39
92,1,yes,g5_math_5.3E_2015_q5,5.3(E),2015,5
93,1,yes,g5_math_5.3F_2025_q11,5.3(F),2025,11
94,1,yes,g5_math_5.3F_2024_q20,5.3(F),2024,20
95,2,yes,g5_math_5.3F_2023_q31; g5_math_5.3F_2022_q11,5.3(F); 5.3(F),2023; 2022,31; 11
96,1,yes,g5_math_5.3F_2019_q17,5.3(F),2019,17
97,1,yes,g5_math_5.3F_2018_q23,5.3(F),2018,23
98,1,yes,g5_math_5.3F_2017_q19,5.3(F),2017,19
99,1,yes,g5_math_5.3F_2016_q10,5.3(F),2016,10
100,1,yes,g5_math_5.3F_2015_q6,5.3(F),2015,6
101,1,yes,g5_math_5.3G_2025_q23,5.3(G),2025,23
102,1,yes,g5_math_5.3G_2024_q10,5.3(G),2024,10
103,1,yes,g5_math_5.3G_2024_q30,5.3(G),2024,30
104,2,yes,g5_math_5.3G_2023_q14; g5_math_5.3G_2023_q34,5.3(G); 5.3(G),2023; 2023,14; 34
105,2,yes,g5_math_5.3G_2022_q6; g5_math_5.3G_2022_q25,5.3(G); 5.3(G),2022; 2022,6; 25
106,2,yes,g5_math_5.3G_2021_q16; g5_math_5.3G_2021_q24,5.3(G); 5.3(G),2021; 2021,16; 24
107,2,yes,g5_math_5.3G_2019_q7; g5_math_5.3G_2019_q32,5.3(G); 5.3(G),2019; 2019,7; 32
108,2,yes,g5_math_5.3G_2018_q5; g5_math_5.3G_2018_q35,5.3(G); 5.3(G),2018; 2018,5; 35
109,2,yes,g5_math_5.3G_2017_q1; g5_math_5.3G_2017_q33,5.3(G); 5.3(G),2017; 2017,1; 33
110,2,yes,g5_math_5.3G_2016_q4; g5_math_5.3G_2016_q44,5.3(G); 5.3(G),2016; 2016,4; 44
111,1,yes,g5_math_5.3G_2015_q7,5.3(G),2015,7
112,1,yes,g5_math_5.4F_2024_q4,5.4(F),2024,4
113,1,yes,g5_math_5.4F_2022_q7,5.4(F),2022,7
114,2,yes,g5_math_5.4F_2019_q2; g5_math_5.4F_2019_q29,5.4(F); 5.4(F),2019; 2019,2; 29
115,2,yes,g5_math_5.4F_2018_q12; g5_math_5.4F_2018_q27,5.4(F); 5.4(F),2018; 2018,12; 27
116,2,yes,g5_math_5.4F_2017_q32; g5_math_5.4F_2016_q25,5.4(F); 5.4(F),2017; 2016,32; 25
117,0,no,,,,
118,1,yes,g5_math_5.3H_2025_q3,5.3(H),2025,3
119,1,yes,g5_math_5.3H_2024_q16,5.3(H),2024,16
120,1,yes,g5_math_5.3H_2023_q9,5.3(H),2023,9
121,1,yes,g5_math_5.3H_2022_q14,5.3(H),2022,14
122,1,yes,g5_math_5.3H_2019_q15,5.3(H),2019,15
123,1,yes,g5_math_5.3H_2017_q4,5.3(H),2017,4
124,1,yes,g5_math_5.3H_2016_q6,5.3(H),2016,6
125,1,yes,g5_math_5.3H_2015_q8,5.3(H),2015,8
126,1,yes,g5_math_5.3K_2025_q13,5.3(K),2025,13
127,2,yes,g5_math_5.3K_2023_q29; g5_math_5.3K_2022_q8,5.3(K); 5.3(K),2023; 2022,29; 8
128,2,yes,g5_math_5.3K_2021_q10; g5_math_5.3K_2017_q21,5.3(K); 5.3(K),2021; 2017,10; 21
129,1,yes,g5_math_5.4A_2024_q13,5.4(A),2024,13
130,2,yes,g5_math_5.4A_2023_q26; g5_math_5.4A_2021_q23,5.4(A); 5.4(A),2023; 2021,26; 23
131,2,yes,g5_math_5.4A_2018_q15; g5_math_5.4A_2017_q13,5.4(A); 5.4(A),2018; 2017,15; 13
132,1,yes,g5_math_5.4A_2016_q20,5.4(A),2016,20
133,1,yes,g5_math_5.3I_2024_q28,5.3(I),2024,28
134,1,yes,g5_math_5.3I_2022_q36,5.3(I),2022,36
135,1,yes,g5_math_5.3I_2019_q5,5.3(I),2019,5
136,1,yes,g5_math_5.3I_2016_q50,5.3(I),2016,50
137,1,yes,g5_math_5.3I_2015_q9,5.3(I),2015,9
138,1,yes,g5_math_5.3J_2024_q8,5.3(J),2024,8
139,1,yes,g5_math_5.3J_2023_q12,5.3(J),2023,12
140,1,yes,g5_math_5.3J_2021_q30,5.3(J),2021,30
141,1,yes,g5_math_5.3J_2019_q24,5.3(J),2019,24
142,1,yes,g5_math_5.3J_2016_q21,5.3(J),2016,21
143,1,yes,g5_math_5.3L_2025_q8,5.3(L),2025,8
144,2,yes,g5_math_5.3L_2025_q22; g5_math_5.3L_2024_q17,5.3(L); 5.3(L),2025; 2024,22; 17
145,1,yes,g5_math_5.3L_2024_q25,5.3(L),2024,25
146,2,yes,g5_math_5.3L_2023_q7; g5_math_5.3L_2023_q27,5.3(L); 5.3(L),2023; 2023,7; 27
147,1,yes,g5_math_5.3L_2022_q13,5.3(L),2022,13
148,2,yes,g5_math_5.3L_2022_q29; g5_math_5.3L_2021_q12,5.3(L); 5.3(L),2022; 2021,29; 12
149,2,yes,g5_math_5.3L_2021_q34; g5_math_5.3L_2019_q9,5.3(L); 5.3(L),2021; 2019,34; 9
150,2,yes,g5_math_5.3L_2019_q34; g5_math_5.3L_2018_q16,5.3(L); 5.3(L),2019; 2018,34; 16
151,2,yes,g5_math_5.3L_2018_q29; g5_math_5.3L_2017_q8,5.3(L); 5.3(L),2018; 2017,29; 8
152,2,yes,g5_math_5.3L_2017_q29; g5_math_5.3L_2016_q13,5.3(L); 5.3(L),2017; 2016,29; 13
153,2,yes,g5_math_5.3L_2016_q37; g5_math_5.3L_2015_q11,5.3(L); 5.3(L),2016; 2015,37; 11
154,0,no,,,,
155,1,yes,g5_math_5.8A_2025_q29,5.8(A),2025,29
156,1,yes,g5_math_5.8A_2024_q19,5.8(A),2024,19
157,1,yes,g5_math_5.8A_2023_q18,5.8(A),2023,18
158,1,yes,g5_math_5.8A_2022_q20,5.8(A),2022,20
159,1,yes,g5_math_5.8A_2021_q11,5.8(A),2021,11
160,1,yes,g5_math_5.8A_2017_q9,5.8(A),2017,9
161,1,yes,g5_math_5.8A_2016_q40,5.8(A),2016,40
162,1,yes,g5_math_5.8B_2022_q12,5.8(B),2022,12
163,2,yes,g5_math_5.8B_2019_q18; g5_math_5.8B_2018_q11,5.8(B); 5.8(B),2019; 2018,18; 11
164,0,no,,,,
165,1,yes,g5_math_5.8C_2025_q17,5.8(C),2025,17
166,0,no,,,,
167,0,no,,,,
168,1,yes,g5_math_5.8C_2024_q9,5.8(C),2024,9
169,1,yes,g5_math_5.8C_2024_q33,5.8(C),2024,33
170,1,yes,g5_math_5.8C_2023_q6,5.8(C),2023,6
171,1,yes,g5_math_5.8C_2023_q22,5.8(C),2023,22
172,1,yes,g5_math_5.8C_2022_q9,5.8(C),2022,9
173,1,yes,g5_math_5.8C_2022_q32,5.8(C),2022,32
174,1,yes,g5_math_5.8C_2021_q2,5.8(C),2021,2
175,1,yes,g5_math_5.8C_2021_q25,5.8(C),2021,25
176,1,yes,g5_math_5.8C_2019_q3,5.8(C),2019,3
177,1,yes,g5_math_5.8C_2019_q27,5.8(C),2019,27
178,1,yes,g5_math_5.8C_2018_q17,5.8(C),2018,17
179,1,yes,g5_math_5.8C_2018_q36,5.8(C),2018,36
180,1,yes,g5_math_5.8C_2017_q11,5.8(C),2017,11
181,1,yes,g5_math_5.8C_2017_q34,5.8(C),2017,34
182,1,yes,g5_math_5.8C_2016_q15,5.8(C),2016,15
183,1,yes,g5_math_5.8C_2016_q26,5.8(C),2016,26
184,1,yes,g5_math_5.8C_2016_q36,5.8(C),2016,36
185,1,yes,g5_math_5.8C_2015_q16,5.8(C),2015,16
186,1,yes,g5_math_5.4C_2025_q1,5.4(C),2025,1
187,1,yes,g5_math_5.4C_2025_q25,5.4(C),2025,25
188,1,yes,g5_math_5.4C_2024_q14,5.4(C),2024,14
189,1,yes,g5_math_5.4C_2024_q32,5.4(C),2024,32
190,1,yes,g5_math_5.4C_2023_q16,5.4(C),2023,16
191,1,yes,g5_math_5.4C_2022_q2,5.4(C),2022,2
192,1,yes,g5_math_5.4C_2022_q31,5.4(C),2022,31
193,1,yes,g5_math_5.4C_2021_q7,5.4(C),2021,7
194,1,yes,g5_math_5.4C_2021_q26,5.4(C),2021,26
195,1,yes,g5_math_5.4C_2019_q1,5.4(C),2019,1
196,1,yes,g5_math_5.4C_2019_q30,5.4(C),2019,30
197,1,yes,g5_math_5.4C_2018_q3,5.4(C),2018,3
198,1,yes,g5_math_5.4C_2018_q21,5.4(C),2018,21
199,1,yes,g5_math_5.4C_2017_q5,5.4(C),2017,5
200,1,yes,g5_math_5.4C_2017_q24,5.4(C),2017,24
201,1,yes,g5_math_5.4C_2016_q16,5.4(C),2016,16
202,1,yes,g5_math_5.4C_2016_q32,5.4(C),2016,32
203,1,yes,g5_math_5.4C_2016_q48,5.4(C),2016,48
204,1,yes,g5_math_5.4C_2015_q13,5.4(C),2015,13
205,1,yes,g5_math_5.4D_2025_q27,5.4(D),2025,27
206,1,yes,g5_math_5.4D_2023_q23,5.4(D),2023,23
207,1,yes,g5_math_5.4D_2022_q17,5.4(D),2022,17
208,1,yes,g5_math_5.4D_2019_q26,5.4(D),2019,26
209,1,yes,g5_math_5.4D_2018_q33,5.4(D),2018,33
210,1,yes,g5_math_5.4D_2016_q46,5.4(D),2016,46
211,0,no,,,,
212,1,yes,g5_math_5.5A_2025_q4,5.5(A),2025,4
213,1,yes,g5_math_5.5A_2025_q19,5.5(A),2025,19
214,1,yes,g5_math_5.5A_2024_q7,5.5(A),2024,7
215,1,yes,g5_math_5.5A_2024_q29,5.5(A),2024,29
216,1,yes,g5_math_5.5A_2023_q8,5.5(A),2023,8
217,1,yes,g5_math_5.5A_2023_q20,5.5(A),2023,20
218,1,yes,g5_math_5.5A_2022_q5,5.5(A),2022,5
219,1,yes,g5_math_5.5A_2022_q24,5.5(A),2022,24
220,1,yes,g5_math_5.5A_2021_q8,5.5(A),2021,8
221,1,yes,g5_math_5.5A_2021_q29,5.5(A),2021,29
222,1,yes,g5_math_5.5A_2019_q12,5.5(A),2019,12
223,1,yes,g5_math_5.5A_2019_q35,5.5(A),2019,35
224,1,yes,g5_math_5.5A_2018_q9,5.5(A),2018,9
225,1,yes,g5_math_5.5A_2018_q26,5.5(A),2018,26
226,1,yes,g5_math_5.5A_2017_q15,5.5(A),2017,15
227,1,yes,g5_math_5.5A_2017_q23,5.5(A),2017,23
228,1,yes,g5_math_5.5A_2016_q28,5.5(A),2016,28
229,1,yes,g5_math_5.5A_2016_q47,5.5(A),2016,47
230,1,yes,g5_math_5.5A_2015_q15,5.5(A),2015,15
231,1,yes,g5_math_5.4H_2025_q7,5.4(H),2025,7
232,1,yes,g5_math_5.4H_2025_q24,5.4(H),2025,24
233,1,yes,g5_math_5.4H_2024_q3,5.4(H),2024,3
234,2,yes,g5_math_5.4H_2024_q24; g5_math_5.4H_2023_q10,5.4(H); 5.4(H),2024; 2023,24; 10
235,1,yes,g5_math_5.4H_2023_q32,5.4(H),2023,32
236,1,yes,g5_math_5.4H_2022_q22,5.4(H),2022,22
237,1,yes,g5_math_5.4H_2022_q34,5.4(H),2022,34
238,2,yes,g5_math_5.4H_2021_q4; g5_math_5.4H_2021_q22,5.4(H); 5.4(H),2021; 2021,4; 22
239,2,yes,g5_math_5.4H_2019_q16; g5_math_5.4H_2019_q22,5.4(H); 5.4(H),2019; 2019,16; 22
240,2,yes,g5_math_5.4H_2018_q4; g5_math_5.4H_2018_q28,5.4(H); 5.4(H),2018; 2018,4; 28
241,1,yes,g5_math_5.4H_2017_q6,5.4(H),2017,6
242,1,yes,g5_math_5.4H_2017_q27,5.4(H),2017,27
243,2,yes,g5_math_5.4H_2016_q17; g5_math_5.4H_2016_q31,5.4(H); 5.4(H),2016; 2016,17; 31
244,2,yes,g5_math_5.4H_2016_q43; g5_math_5.4H_2015_q14,5.4(H); 5.4(H),2016; 2015,43; 14
245,1,yes,g5_math_5.6A_2024_q26,5.6(A),2024,26
246,1,yes,g5_math_5.6A_2021_q20,5.6(A),2021,20
247,1,yes,g5_math_5.6A_2018_q19,5.6(A),2018,19
248,1,yes,g5_math_5.6A_2017_q36,5.6(A),2017,36
249,1,yes,g5_math_5.6A_2016_q3,5.6(A),2016,3
250,1,yes,g5_math_5.6B_2022_q18,5.6(B),2022,18
251,1,yes,g5_math_5.6B_2019_q33,5.6(B),2019,33
252,1,yes,g5_math_5.6B_2017_q3,5.6(B),2017,3
253,1,yes,g5_math_5.6B_2016_q12,5.6(B),2016,12
254,1,yes,g5_math_5.7A_2025_q26,5.7(A),2025,26
255,2,yes,g5_math_5.7A_2023_q15; g5_math_5.7A_2021_q13,5.7(A); 5.7(A),2023; 2021,15; 13
256,2,yes,g5_math_5.7A_2019_q23; g5_math_5.7A_2018_q24,5.7(A); 5.7(A),2019; 2018,23; 24
257,1,yes,g5_math_5.7A_2016_q7,5.7(A),2016,7
258,0,no,,,,
259,1,yes,g5_math_5.9A_2024_q11,5.9(A),2024,11
260,1,yes,g5_math_5.9A_2017_q30,5.9(A),2017,30
261,1,yes,g5_math_5.9A_2015_q17,5.9(A),2015,17
262,1,yes,g5_math_5.9B_2025_q9,5.9(B),2025,9
263,1,yes,g5_math_5.9B_2022_q4,5.9(B),2022,4
264,1,yes,g5_math_5.9B_2019_q31,5.9(B),2019,31
265,1,yes,g5_math_5.9B_2016_q11,5.9(B),2016,11
266,1,yes,g5_math_5.9B_2015_q18,5.9(B),2015,18
267,1,yes,g5_math_5.9C_2025_q2,5.9(C),2025,2
268,1,yes,g5_math_5.9C_2025_q14,5.9(C),2025,14
269,1,yes,g5_math_5.9C_2024_q1,5.9(C),2024,1
270,1,yes,g5_math_5.9C_2024_q27,5.9(C),2024,27
271,1,yes,g5_math_5.9C_2023_q3,5.9(C),2023,3
272,1,yes,g5_math_5.9C_2023_q30,5.9(C),2023,30
273,1,yes,g5_math_5.9C_2022_q15,5.9(C),2022,15
274,1,yes,g5_math_5.9C_2022_q30,5.9(C),2022,30
275,1,yes,g5_math_5.9C_2021_q15,5.9(C),2021,15
276,1,yes,g5_math_5.9C_2021_q35,5.9(C),2021,35
277,1,yes,g5_math_5.9C_2019_q4,5.9(C),2019,4
278,1,yes,g5_math_5.9C_2019_q20,5.9(C),2019,20
279,1,yes,g5_math_5.9C_2018_q8,5.9(C),2018,8
280,1,yes,g5_math_5.9C_2018_q34,5.9(C),2018,34
281,1,yes,g5_math_5.9C_2017_q7,5.9(C),2017,7
282,1,yes,g5_math_5.9C_2017_q28,5.9(C),2017,28
283,1,yes,g5_math_5.9C_2016_q19,5.9(C),2016,19
284,1,yes,g5_math_5.9C_2016_q29,5.9(C),2016,29
285,1,yes,g5_math_5.9C_2016_q38,5.9(C),2016,38
286,1,yes,g5_math_5.9C_2015_q19,5.9(C),2015,19
287,0,no,,,,
288,1,yes,g5_math_5.10E_2022_q26,5.10(E),2022,26
289,2,yes,g5_math_5.10E_2021_q27; g5_math_5.10E_2015_q22,5.10(E); 5.10(E),2021; 2015,27; 22
290,1,yes,g5_math_5.10F_2025_q21,5.10(F),2025,21
291,2,yes,g5_math_5.10F_2023_q11; g5_math_5.10F_2021_q31,5.10(F); 5.10(F),2023; 2021,11; 31
292,2,yes,g5_math_5.10F_2018_q6; g5_math_5.10F_2016_q22,5.10(F); 5.10(F),2018; 2016,6; 22
293,1,yes,g5_math_5.10F_2015_q23,5.10(F),2015,23
294,1,yes,g5_math_5.10B_2024_q21,5.10(B),2024,21
295,1,yes,g5_math_5.10A_2023_q33,5.10(A),2023,33
296,2,yes,g5_math_5.10A_2018_q32; g5_math_5.10A_2017_q20,5.10(A); 5.10(A),2018; 2017,32; 20
297,2,yes,g5_math_5.10A_2016_q45; g5_math_5.10A_2015_q20,5.10(A); 5.10(A),2016; 2015,45; 20
298,2,yes,g5_math_5.10B_2019_q10; g5_math_5.10B_2015_q21,5.10(B); 5.10(B),2019; 2015,10; 21
299,0,no,,,,
