page_number,segment_count,has_items,item_ids,standards,years,question_numbers
322,1,yes,g9_math_A.9B_2024_q5,A.9(B),2024,5
323,2,yes,g9_math_A.9B_2023_q27; g9_math_A.9B_2022_q36,A.9(B); A.9(B),2023; 2022,27; 36
324,2,yes,g9_math_A.9B_2019_q18; g9_math_A.9B_2018_q46,A.9(B); A.9(B),2019; 2018,18; 46
325,1,yes,g9_math_A.9B_2017_q31,A.9(B),2017,31
326,1,yes,g9_math_A.9C_2025_q18,A.9(C),2025,18
327,1,yes,g9_math_A.9C_2025_q47,A.9(C),2025,47
328,1,yes,g9_math_A.9C_2024_q19,A.9(C),2024,19
329,2,yes,g9_math_A.9C_2024_q43; g9_math_A.9C_2023_q14,A.9(C); A.9(C),2024; 2023,43; 14
330,2,yes,g9_math_A.9C_2023_q36; g9_math_A.9C_2022_q9,A.9(C); A.9(C),2023; 2022,36; 9
331,1,yes,g9_math_A.9C_2022_q26,A.9(C),2022,26
332,1,yes,g9_math_A.9C_2021_q11,A.9(C),2021,11
333,1,yes,g9_math_A.9C_2021_q38,A.9(C),2021,38
334,1,yes,g9_math_A.9C_2019_q9,A.9(C),2019,9
335,1,yes,g9_math_A.9C_2019_q31,A.9(C),2019,31
336,2,yes,g9_math_A.9C_2018_q17; g9_math_A.9C_2018_q33,A.9(C); A.9(C),2018; 2018,17; 33
337,2,yes,g9_math_A.9C_2017_q15; g9_math_A.9C_2017_q35,A.9(C); A.9(C),2017; 2017,15; 35
338,1,yes,g9_math_A.9C_2016_q28,A.9(C),2016,28
339,1,yes,g9_math_A.9C_2016_q40,A.9(C),2016,40
340,1,yes,g9_math_A.9D_2025_q2,A.9(D),2025,2
341,2,yes,g9_math_A.9D_2025_q33; g9_math_A.9D_2024_q11,A.9(D); A.9(D),2025; 2024,33; 11
342,1,yes,g9_math_A.9D_2024_q27,A.9(D),2024,27
343,2,yes,g9_math_A.9D_2023_q9; g9_math_A.9D_2023_q42,A.9(D); A.9(D),2023; 2023,9; 42
344,1,yes,g9_math_A.9D_2022_q20,A.9(D),2022,20
345,1,yes,g9_math_A.9D_2022_q52,A.9(D),2022,52
346,1,yes,g9_math_A.9D_2021_q27,A.9(D),2021,27
347,1,yes,g9_math_A.9D_2021_q53,A.9(D),2021,53
348,1,yes,g9_math_A.9D_2019_q27,A.9(D),2019,27
349,1,yes,g9_math_A.9D_2019_q38,A.9(D),2019,38
350,1,yes,g9_math_A.9D_2018_q4,A.9(D),2018,4
351,1,yes,g9_math_A.9D_2018_q40,A.9(D),2018,40
352,1,yes,g9_math_A.9D_2017_q8,A.9(D),2017,8
353,1,yes,g9_math_A.9D_2017_q49,A.9(D),2017,49
354,1,yes,g9_math_A.9D_2016_q9,A.9(D),2016,9
355,1,yes,g9_math_A.9D_2016_q50,A.9(D),2016,50
356,1,yes,g9_math_A.9E_2025_q43,A.9(E),2025,43
357,1,yes,g9_math_A.9E_2022_q44,A.9(E),2022,44
358,1,yes,g9_math_A.9E_2021_q21,A.9(E),2021,21
359,1,yes,g9_math_A.9E_2016_q17,A.9(E),2016,17
360,1,yes,g9_math_A.12A_2022_q4,A.12(A),2022,4
361,1,yes,g9_math_A.12A_2017_q38,A.12(A),2017,38
362,2,yes,g9_math_A.12C_2025_q40; g9_math_A.12C_2017_q22,A.12(C); A.12(C),2025; 2017,40; 22
363,0,no,,,,
364,1,yes,g9_math_A.12D_2022_q41,A.12(D),2022,41
365,0,no,,,,
