page_number,segment_count,has_items,item_ids,standards,years,question_numbers
37,1,yes,g11_social-studies_US.13B_2013_q58,US.13(B),2013,58
38,1,yes,g11_social-studies_US.14A_2022_q58,US.14(A),2022,58
39,1,yes,g11_social-studies_US.15C_2024_q15,US.15(C),2024,15
40,1,yes,g11_social-studies_US.25B_2024_q57,US.25(B),2024,57
41,1,yes,g11_social-studies_US.25B_2019_q38,US.25(B),2019,38
42,1,yes,g11_social-studies_US.2A_2017_q62,US.2(A),2017,62
43,1,yes,g11_social-studies_US.2A_2016_q33,US.2(A),2016,33
44,1,yes,g11_social-studies_US.2A_2013_q47,US.2(A),2013,47
45,2,yes,g11_social-studies_US.3A_2023_q60; g11_social-studies_US.3A_2021_q58,US.3(A); US.3(A),2023; 2021,60; 58
46,1,yes,g11_social-studies_US.3A_2019_q26,US.3(A),2019,26
47,1,yes,g11_social-studies_US.3A_2018_q58,US.3(A),2018,58
48,1,yes,g11_social-studies_US.3A_2015_q56,US.3(A),2015,56
49,1,yes,g11_social-studies_US.3A_2014_q46,US.3(A),2014,46
50,1,yes,g11_social-studies_US.3A_2013_q18,US.3(A),2013,18
51,1,yes,g11_social-studies_US.3B_2025_q59,US.3(B),2025,59
52,1,yes,g11_social-studies_US.3B_2024_q19,US.3(B),2024,19
53,1,yes,g11_social-studies_US.3B_2023_q53,US.3(B),2023,53
54,1,yes,g11_social-studies_US.3B_2022_q4,US.3(B),2022,4
55,1,yes,g11_social-studies_US.3B_2021_q61,US.3(B),2021,61
56,1,yes,g11_social-studies_US.3B_2019_q10,US.3(B),2019,10
57,1,yes,g11_social-studies_US.3B_2018_q29,US.3(B),2018,29
58,1,yes,g11_social-studies_US.3B_2017_q27,US.3(B),2017,27
59,1,yes,g11_social-studies_US.3B_2016_q8,US.3(B),2016,8
60,1,yes,g11_social-studies_US.3B_2015_q42,US.3(B),2015,42
61,1,yes,g11_social-studies_US.3B_2013_q39,US.3(B),2013,39
62,1,yes,g11_social-studies_US.3C_2025_q22,US.3(C),2025,22
63,1,yes,g11_social-studies_US.5B_2024_q2,US.5(B),2024,2
64,1,yes,g11_social-studies_US.13A_2025_q15,US.13(A),2025,15
65,1,yes,g11_social-studies_US.13A_2022_q19,US.13(A),2022,19
66,1,yes,g11_social-studies_US.13A_2017_q30,US.13(A),2017,30
67,1,yes,g11_social-studies_US.15B_2025_q57,US.15(B),2025,57
68,1,yes,g11_social-studies_US.15B_2024_q52,US.15(B),2024,52
69,1,yes,g11_social-studies_US.15B_2022_q33,US.15(B),2022,33
70,1,yes,g11_social-studies_US.15B_2016_q45,US.15(B),2016,45
71,1,yes,g11_social-studies_US.15B_2015_q64,US.15(B),2015,64
72,1,yes,g11_social-studies_US.15B_2014_q22,US.15(B),2014,22
73,1,yes,g11_social-studies_US.23A_2017_q49,US.23(A),2017,49
74,1,yes,g11_social-studies_US.26A_2025_q50,US.26(A),2025,50
75,1,yes,g11_social-studies_US.26A_2024_q43,US.26(A),2024,43
76,1,yes,g11_social-studies_US.26A_2023_q30,US.26(A),2023,30
77,1,yes,g11_social-studies_US.26A_2021_q4,US.26(A),2021,4
78,1,yes,g11_social-studies_US.26A_2019_q4,US.26(A),2019,4
79,1,yes,g11_social-studies_US.26A_2018_q1,US.26(A),2018,1
80,1,yes,g11_social-studies_US.26A_2016_q61,US.26(A),2016,61
81,1,yes,g11_social-studies_US.26A_2015_q11,US.26(A),2015,11
82,0,no,,,,
83,1,yes,g11_social-studies_US.2A_2022_q17,US.2(A),2022,17
84,1,yes,g11_social-studies_US.2A_2017_q40,US.2(A),2017,40
85,1,yes,g11_social-studies_US.2A_2015_q32,US.2(A),2015,32
86,1,yes,g11_social-studies_US.3A_2017_q37,US.3(A),2017,37
87,1,yes,g11_social-studies_US.3B_2014_q32,US.3(B),2014,32
88,1,yes,g11_social-studies_US.3C_2023_q62,US.3(C),2023,62
89,1,yes,g11_social-studies_US.5A_2025_q41,US.5(A),2025,41
90,1,yes,g11_social-studies_US.5A_2023_q50,US.5(A),2023,50
91,1,yes,g11_social-studies_US.5A_2021_q3,US.5(A),2021,3
92,1,yes,g11_social-studies_US.5A_2019_q39,US.5(A),2019,39
93,1,yes,g11_social-studies_US.5A_2015_q13,US.5(A),2015,13
94,1,yes,g11_social-studies_US.5A_2014_q57,US.5(A),2014,57
95,1,yes,g11_social-studies_US.5A_2013_q37,US.5(A),2013,37
96,1,yes,g11_social-studies_US.5B_2022_q55,US.5(B),2022,55
97,1,yes,g11_social-studies_US.5B_2018_q26,US.5(B),2018,26
98,1,yes,g11_social-studies_US.5B_2016_q38,US.5(B),2016,38
99,1,yes,g11_social-studies_US.5B_2016_q46,US.5(B),2016,46
100,1,yes,g11_social-studies_US.5B_2015_q20,US.5(B),2015,20
101,1,yes,g11_social-studies_US.11B_2023_q57,US.11(B),2023,57
102,1,yes,g11_social-studies_US.14B_2023_q22,US.14(B),2023,22
103,1,yes,g11_social-studies_US.14B_2018_q30,US.14(B),2018,30
104,1,yes,g11_social-studies_US.14B_2017_q50,US.14(B),2017,50
105,1,yes,g11_social-studies_US.14B_2015_q9,US.14(B),2015,9
106,1,yes,g11_social-studies_US.15B_2023_q61,US.15(B),2023,61
107,1,yes,g11_social-studies_US.15B_2021_q27,US.15(B),2021,27
108,1,yes,g11_social-studies_US.15B_2019_q34,US.15(B),2019,34
109,1,yes,g11_social-studies_US.15B_2018_q10,US.15(B),2018,10
110,1,yes,g11_social-studies_US.15B_2017_q20,US.15(B),2017,20
111,1,yes,g11_social-studies_US.15B_2013_q26,US.15(B),2013,26
112,1,yes,g11_social-studies_US.22A_2018_q35,US.22(A),2018,35
113,1,yes,g11_social-studies_US.1B_2022_q62,US.1(B),2022,62
114,1,yes,g11_social-studies_US.3C_2025_q1,US.3(C),2025,1
115,1,yes,g11_social-studies_US.5A_2018_q44,US.5(A),2018,44
116,1,yes,g11_social-studies_US.5A_2016_q6,US.5(A),2016,6
117,1,yes,g11_social-studies_US.5B_2018_q62,US.5(B),2018,62
118,1,yes,g11_social-studies_US.5B_2013_q16,US.5(B),2013,16
119,1,yes,g11_social-studies_US.5B_2013_q59,US.5(B),2013,59
120,1,yes,g11_social-studies_US.6A_2023_q31,US.6(A),2023,31
121,1,yes,g11_social-studies_US.9A_2024_q17,US.9(A),2024,17
122,1,yes,g11_social-studies_US.9A_2018_q59,US.9(A),2018,59
123,1,yes,g11_social-studies_US.21A_2025_q61,US.21(A),2025,61
124,2,yes,g11_social-studies_US.21A_2024_q22; g11_social-studies_US.21A_2021_q55,US.21(A); US.21(A),2024; 2021,22; 55
125,1,yes,g11_social-studies_US.21A_2018_q13,US.21(A),2018,13
126,1,yes,g11_social-studies_US.21A_2017_q35,US.21(A),2017,35
127,2,yes,g11_social-studies_US.21A_2014_q18; g11_social-studies_US.22A_2021_q5,US.21(A); US.22(A),2014; 2021,18; 5
128,1,yes,g11_social-studies_US.22A_2017_q1,US.22(A),2017,1
129,1,yes,g11_social-studies_US.22A_2015_q67,US.22(A),2015,67
130,1,yes,g11_social-studies_US.22B_2025_q29,US.22(B),2025,29
131,1,yes,g11_social-studies_US.22B_2019_q2,US.22(B),2019,2
132,1,yes,g11_social-studies_US.22B_2013_q62,US.22(B),2013,62
133,1,yes,g11_social-studies_US.22D_2022_q67,US.22(D),2022,67
134,1,yes,g11_social-studies_US.25A_2023_q27,US.25(A),2023,27
135,1,yes,g11_social-studies_US.25A_2014_q34,US.25(A),2014,34
136,1,yes,g11_social-studies_US.25C_2014_q37,US.25(C),2014,37
137,1,yes,g11_social-studies_US.25D_2014_q8,US.25(D),2014,8
138,0,no,,,,
139,1,yes,g11_social-studies_US.4A_2025_q19,US.4(A),2025,19
140,1,yes,g11_social-studies_US.4A_2025_q48,US.4(A),2025,48
141,1,yes,g11_social-studies_US.4A_2024_q6,US.4(A),2024,6
142,2,yes,g11_social-studies_US.4A_2023_q21; g11_social-studies_US.4A_2022_q26,US.4(A); US.4(A),2023; 2022,21; 26
143,1,yes,g11_social-studies_US.4A_2021_q22,US.4(A),2021,22
144,1,yes,g11_social-studies_US.4A_2019_q33,US.4(A),2019,33
145,1,yes,g11_social-studies_US.4A_2018_q39,US.4(A),2018,39
146,1,yes,g11_social-studies_US.4A_2017_q26,US.4(A),2017,26
147,1,yes,g11_social-studies_US.4A_2017_q63,US.4(A),2017,63
148,1,yes,g11_social-studies_US.4A_2016_q14,US.4(A),2016,14
149,1,yes,g11_social-studies_US.4A_2015_q6,US.4(A),2015,6
150,1,yes,g11_social-studies_US.4A_2015_q22,US.4(A),2015,22
151,1,yes,g11_social-studies_US.4A_2014_q58,US.4(A),2014,58
152,1,yes,g11_social-studies_US.4A_2013_q17,US.4(A),2013,17
153,1,yes,g11_social-studies_US.4B_2025_q42,US.4(B),2025,42
154,2,yes,g11_social-studies_US.4B_2023_q39; g11_social-studies_US.4B_2021_q7,US.4(B); US.4(B),2023; 2021,39; 7
155,1,yes,g11_social-studies_US.4B_2013_q14,US.4(B),2013,14
156,1,yes,g11_social-studies_US.12A_2024_q56,US.12(A),2024,56
157,1,yes,g11_social-studies_US.12A_2016_q32,US.12(A),2016,32
158,1,yes,g11_social-studies_US.12A_2013_q19,US.12(A),2013,19
159,1,yes,g11_social-studies_US.15D_2023_q58,US.15(D),2023,58
160,2,yes,g11_social-studies_US.15D_2021_q34; g11_social-studies_US.15D_2019_q23,US.15(D); US.15(D),2021; 2019,34; 23
161,1,yes,g11_social-studies_US.15D_2018_q33,US.15(D),2018,33
162,1,yes,g11_social-studies_US.15D_2016_q60,US.15(D),2016,60
163,1,yes,g11_social-studies_US.15D_2014_q23,US.15(D),2014,23
164,1,yes,g11_social-studies_US.15D_2013_q40,US.15(D),2013,40
165,1,yes,g11_social-studies_US.4C_2025_q47,US.4(C),2025,47
166,2,yes,g11_social-studies_US.4C_2023_q59; g11_social-studies_US.4C_2022_q49,US.4(C); US.4(C),2023; 2022,59; 49
167,1,yes,g11_social-studies_US.4C_2021_q17,US.4(C),2021,17
168,1,yes,g11_social-studies_US.4C_2019_q54,US.4(C),2019,54
169,1,yes,g11_social-studies_US.4C_2018_q22,US.4(C),2018,22
170,1,yes,g11_social-studies_US.4C_2017_q41,US.4(C),2017,41
171,2,yes,g11_social-studies_US.4C_2016_q2; g11_social-studies_US.4C_2015_q58,US.4(C); US.4(C),2016; 2015,2; 58
172,1,yes,g11_social-studies_US.4C_2014_q66,US.4(C),2014,66
173,1,yes,g11_social-studies_US.4C_2013_q66,US.4(C),2013,66
174,1,yes,g11_social-studies_US.4D_2025_q36,US.4(D),2025,36
175,1,yes,g11_social-studies_US.4D_2018_q53,US.4(D),2018,53
176,1,yes,g11_social-studies_US.4D_2013_q57,US.4(D),2013,57
177,1,yes,g11_social-studies_US.4E_2021_q37,US.4(E),2021,37
178,1,yes,g11_social-studies_US.4E_2019_q68,US.4(E),2019,68
179,1,yes,g11_social-studies_US.4E_2017_q51,US.4(E),2017,51
180,1,yes,g11_social-studies_US.4E_2016_q36,US.4(E),2016,36
181,1,yes,g11_social-studies_US.4E_2015_q61,US.4(E),2015,61
182,1,yes,g11_social-studies_US.4E_2014_q11,US.4(E),2014,11
183,1,yes,g11_social-studies_US.4E_2013_q41,US.4(E),2013,41
184,1,yes,g11_social-studies_US.4F_2025_q30,US.4(F),2025,30
185,1,yes,g11_social-studies_US.4F_2024_q12,US.4(F),2024,12
186,1,yes,g11_social-studies_US.4F_2022_q9,US.4(F),2022,9
187,2,yes,g11_social-studies_US.4F_2021_q42; g11_social-studies_US.4F_2019_q28,US.4(F); US.4(F),2021; 2019,42; 28
188,1,yes,g11_social-studies_US.4F_2018_q38,US.4(F),2018,38
189,1,yes,g11_social-studies_US.4F_2017_q14,US.4(F),2017,14
190,1,yes,g11_social-studies_US.4F_2016_q18,US.4(F),2016,18
191,1,yes,g11_social-studies_US.4F_2016_q34,US.4(F),2016,34
192,1,yes,g11_social-studies_US.4F_2015_q65,US.4(F),2015,65
193,1,yes,g11_social-studies_US.4F_2013_q25,US.4(F),2013,25
194,1,yes,g11_social-studies_US.15D_2025_q23,US.15(D),2025,23
195,1,yes,g11_social-studies_US.15D_2024_q27,US.15(D),2024,27
196,1,yes,g11_social-studies_US.15D_2022_q52,US.15(D),2022,52
197,1,yes,g11_social-studies_US.15D_2017_q12,US.15(D),2017,12
198,1,yes,g11_social-studies_US.15D_2015_q63,US.15(D),2015,63
199,1,yes,g11_social-studies_US.18B_2025_q62,US.18(B),2025,62
200,1,yes,g11_social-studies_US.18B_2021_q56,US.18(B),2021,56
201,1,yes,g11_social-studies_US.18B_2018_q55,US.18(B),2018,55
202,1,yes,g11_social-studies_US.18B_2015_q40,US.18(B),2015,40
203,1,yes,g11_social-studies_US.18B_2013_q51,US.18(B),2013,51
204,1,yes,g11_social-studies_US.23B_2016_q64,US.23(B),2016,64
205,1,yes,g11_social-studies_US.26B_2023_q51,US.26(B),2023,51
206,0,no,,,,
207,1,yes,g11_social-studies_US.6B_2024_q10,US.6(B),2024,10
208,1,yes,g11_social-studies_US.6B_2022_q42,US.6(B),2022,42
209,1,yes,g11_social-studies_US.6B_2014_q13,US.6(B),2014,13
210,1,yes,g11_social-studies_US.16A_2024_q61,US.16(A),2024,61
211,1,yes,g11_social-studies_US.16A_2023_q46,US.16(A),2023,46
212,1,yes,g11_social-studies_US.16A_2021_q54,US.16(A),2021,54
213,1,yes,g11_social-studies_US.16A_2017_q24,US.16(A),2017,24
214,1,yes,g11_social-studies_US.16A_2016_q20,US.16(A),2016,20
215,1,yes,g11_social-studies_US.26A_2022_q18,US.26(A),2022,18
216,1,yes,g11_social-studies_US.26B_2025_q6,US.26(B),2025,6
217,1,yes,g11_social-studies_US.26C_2024_q14,US.26(C),2024,14
218,1,yes,g11_social-studies_US.26C_2019_q43,US.26(C),2019,43
219,1,yes,g11_social-studies_US.26C_2018_q15,US.26(C),2018,15
220,1,yes,g11_social-studies_US.26C_2016_q50,US.26(C),2016,50
221,1,yes,g11_social-studies_US.26C_2014_q51,US.26(C),2014,51
222,1,yes,g11_social-studies_US.27A_2025_q25,US.27(A),2025,25
223,1,yes,g11_social-studies_US.27A_2017_q23,US.27(A),2017,23
224,1,yes,g11_social-studies_US.27A_2013_q22,US.27(A),2013,22
225,1,yes,g11_social-studies_US.2A_2014_q10,US.2(A),2014,10
226,1,yes,g11_social-studies_US.5A_2024_q26,US.5(A),2024,26
227,1,yes,g11_social-studies_US.5A_2017_q18,US.5(A),2017,18
228,1,yes,g11_social-studies_US.6A_2025_q56,US.6(A),2025,56
229,1,yes,g11_social-studies_US.6A_2019_q7,US.6(A),2019,7
230,1,yes,g11_social-studies_US.6A_2018_q54,US.6(A),2018,54
231,1,yes,g11_social-studies_US.6A_2017_q56,US.6(A),2017,56
232,1,yes,g11_social-studies_US.6A_2016_q17,US.6(A),2016,17
233,1,yes,g11_social-studies_US.6A_2015_q46,US.6(A),2015,46
234,1,yes,g11_social-studies_US.6A_2014_q29,US.6(A),2014,29
235,1,yes,g11_social-studies_US.6A_2013_q30,US.6(A),2013,30
236,1,yes,g11_social-studies_US.6A_2013_q38,US.6(A),2013,38
237,2,yes,g11_social-studies_US.6A_2021_q57; g11_social-studies_US.6B_2021_q47,US.6(A); US.6(B),2021; 2021,57; 47
238,0,no,,,,
239,1,yes,g11_social-studies_US.13A_2018_q46,US.13(A),2018,46
240,1,yes,g11_social-studies_US.13A_2014_q31,US.13(A),2014,31
241,1,yes,g11_social-studies_US.15C_2025_q28,US.15(C),2025,28
242,1,yes,g11_social-studies_US.15C_2019_q63,US.15(C),2019,63
243,1,yes,g11_social-studies_US.18C_2016_q35,US.18(C),2016,35
244,1,yes,g11_social-studies_US.18C_2015_q23,US.18(C),2015,23
245,1,yes,g11_social-studies_US.21A_2019_q20,US.21(A),2019,20
246,1,yes,g11_social-studies_US.22A_2019_q47,US.22(A),2019,47
247,1,yes,g11_social-studies_US.24A_2018_q6,US.24(A),2018,6
248,1,yes,g11_social-studies_US.24A_2021_q40,US.24(A),2021,40
249,1,yes,g11_social-studies_US.24B_2025_q4,US.24(B),2025,4
250,1,yes,g11_social-studies_US.24B_2024_q40,US.24(B),2024,40
251,1,yes,g11_social-studies_US.24B_2017_q59,US.24(B),2017,59
252,1,yes,g11_social-studies_US.24B_2015_q34,US.24(B),2015,34
253,1,yes,g11_social-studies_US.24B_2014_q15,US.24(B),2014,15
254,1,yes,g11_social-studies_US.25D_2021_q8,US.25(D),2021,8
255,0,no,,,,
256,1,yes,g11_social-studies_US.16B_2025_q14,US.16(B),2025,14
257,1,yes,g11_social-studies_US.16B_2025_q51,US.16(B),2025,51
258,2,yes,g11_social-studies_US.16B_2023_q23; g11_social-studies_US.16B_2022_q34,US.16(B); US.16(B),2023; 2022,23; 34
259,1,yes,g11_social-studies_US.16B_2021_q63,US.16(B),2021,63
260,1,yes,g11_social-studies_US.16B_2019_q30,US.16(B),2019,30
261,1,yes,g11_social-studies_US.16B_2018_q11,US.16(B),2018,11
262,1,yes,g11_social-studies_US.16B_2017_q48,US.16(B),2017,48
263,1,yes,g11_social-studies_US.16B_2016_q43,US.16(B),2016,43
264,1,yes,g11_social-studies_US.16B_2015_q18,US.16(B),2015,18
265,1,yes,g11_social-studies_US.16B_2014_q38,US.16(B),2014,38
266,1,yes,g11_social-studies_US.16B_2013_q35,US.16(B),2013,35
267,1,yes,g11_social-studies_US.2A_2014_q64,US.2(A),2014,64
268,1,yes,g11_social-studies_US.12A_2025_q2,US.12(A),2025,2
269,1,yes,g11_social-studies_US.12A_2024_q37,US.12(A),2024,37
270,1,yes,g11_social-studies_US.12A_2018_q5,US.12(A),2018,5
271,1,yes,g11_social-studies_US.12A_2015_q2,US.12(A),2015,2
272,1,yes,g11_social-studies_US.14A_2015_q47,US.14(A),2015,47
273,1,yes,g11_social-studies_US.16C_2024_q13,US.16(C),2024,13
274,2,yes,g11_social-studies_US.16C_2023_q3; g11_social-studies_US.16C_2022_q5,US.16(C); US.16(C),2023; 2022,3; 5
275,1,yes,g11_social-studies_US.16C_2021_q30,US.16(C),2021,30
276,1,yes,g11_social-studies_US.16C_2019_q58,US.16(C),2019,58
277,1,yes,g11_social-studies_US.16C_2018_q64,US.16(C),2018,64
278,1,yes,g11_social-studies_US.16C_2017_q7,US.16(C),2017,7
279,1,yes,g11_social-studies_US.16C_2016_q21,US.16(C),2016,21
280,1,yes,g11_social-studies_US.16C_2015_q28,US.16(C),2015,28
281,1,yes,g11_social-studies_US.16C_2014_q3,US.16(C),2014,3
282,1,yes,g11_social-studies_US.16C_2013_q5,US.16(C),2013,5
283,1,yes,g11_social-studies_US.24A_2022_q15,US.24(A),2022,15
284,1,yes,g11_social-studies_US.24B_2022_q44,US.24(B),2022,44
285,1,yes,g11_social-studies_US.24B_2018_q2,US.24(B),2018,2
286,1,yes,g11_social-studies_US.25D_2017_q42,US.25(D),2017,42
287,1,yes,g11_social-studies_US.16D_2023_q11,US.16(D),2023,11
288,1,yes,g11_social-studies_US.16D_2022_q46,US.16(D),2022,46
289,1,yes,g11_social-studies_US.16D_2015_q52,US.16(D),2015,52
290,1,yes,g11_social-studies_US.16D_2014_q25,US.16(D),2014,25
291,1,yes,g11_social-studies_US.16E_2022_q31,US.16(E),2022,31
292,1,yes,g11_social-studies_US.16E_2019_q40,US.16(E),2019,40
293,1,yes,g11_social-studies_US.19B_2024_q24,US.19(B),2024,24
294,1,yes,g11_social-studies_US.19B_2023_q17,US.19(B),2023,17
295,1,yes,g11_social-studies_US.19B_2021_q36,US.19(B),2021,36
296,1,yes,g11_social-studies_US.19B_2015_q57,US.19(B),2015,57
297,1,yes,g11_social-studies_US.19B_2013_q55,US.19(B),2013,55
298,1,yes,g11_social-studies_US.23A_2013_q42,US.23(A),2013,42
299,1,yes,g11_social-studies_US.16E_2025_q7,US.16(E),2025,7
300,1,yes,g11_social-studies_US.16E_2021_q24,US.16(E),2021,24
301,1,yes,g11_social-studies_US.16E_2018_q60,US.16(E),2018,60
302,1,yes,g11_social-studies_US.16E_2017_q33,US.16(E),2017,33
303,1,yes,g11_social-studies_US.16E_2016_q59,US.16(E),2016,59
304,1,yes,g11_social-studies_US.16E_2014_q61,US.16(E),2014,61
305,1,yes,g11_social-studies_US.16E_2013_q31,US.16(E),2013,31
306,1,yes,g11_social-studies_US.18A_2025_q55,US.18(A),2025,55
307,1,yes,g11_social-studies_US.18A_2024_q11,US.18(A),2024,11
308,1,yes,g11_social-studies_US.18A_2023_q14,US.18(A),2023,14
309,1,yes,g11_social-studies_US.18A_2022_q30,US.18(A),2022,30
310,1,yes,g11_social-studies_US.18A_2021_q6,US.18(A),2021,6
311,1,yes,g11_social-studies_US.18A_2019_q64,US.18(A),2019,64
312,1,yes,g11_social-studies_US.18A_2018_q57,US.18(A),2018,57
313,1,yes,g11_social-studies_US.18A_2017_q54,US.18(A),2017,54
314,1,yes,g11_social-studies_US.18A_2016_q23,US.18(A),2016,23
315,1,yes,g11_social-studies_US.18A_2015_q43,US.18(A),2015,43
316,1,yes,g11_social-studies_US.18A_2014_q48,US.18(A),2014,48
317,1,yes,g11_social-studies_US.18A_2013_q9,US.18(A),2013,9
318,1,yes,g11_social-studies_US.18B_2024_q4,US.18(B),2024,4
319,1,yes,g11_social-studies_US.18B_2017_q36,US.18(B),2017,36
320,1,yes,g11_social-studies_US.18B_2014_q27,US.18(B),2014,27
321,1,yes,g11_social-studies_US.19B_2019_q44,US.19(B),2019,44
322,1,yes,g11_social-studies_US.20B_2023_q34,US.20(B),2023,34
323,1,yes,g11_social-studies_US.20B_2013_q27,US.20(B),2013,27
324,0,no,,,,
325,1,yes,g11_social-studies_US.7A_2024_q48,US.7(A),2024,48
326,2,yes,g11_social-studies_US.7A_2022_q51; g11_social-studies_US.7A_2021_q66,US.7(A); US.7(A),2022; 2021,51; 66
327,1,yes,g11_social-studies_US.7A_2019_q3,US.7(A),2019,3
328,1,yes,g11_social-studies_US.7A_2018_q56,US.7(A),2018,56
329,1,yes,g11_social-studies_US.7A_2017_q32,US.7(A),2017,32
330,1,yes,g11_social-studies_US.7A_2016_q52,US.7(A),2016,52
331,1,yes,g11_social-studies_US.7A_2015_q50,US.7(A),2015,50
332,1,yes,g11_social-studies_US.7A_2014_q35,US.7(A),2014,35
333,1,yes,g11_social-studies_US.7A_2013_q61,US.7(A),2013,61
334,1,yes,g11_social-studies_US.2A_2023_q5,US.2(A),2023,5
335,1,yes,g11_social-studies_US.7C_2022_q43,US.7(C),2022,43
336,1,yes,g11_social-studies_US.7C_2017_q57,US.7(C),2017,57
337,1,yes,g11_social-studies_US.7C_2015_q10,US.7(C),2015,10
338,1,yes,g11_social-studies_US.7F_2024_q21,US.7(F),2024,21
339,1,yes,g11_social-studies_US.7F_2022_q32,US.7(F),2022,32
340,1,yes,g11_social-studies_US.7F_2021_q32,US.7(F),2021,32
341,1,yes,g11_social-studies_US.7F_2019_q13,US.7(F),2019,13
342,1,yes,g11_social-studies_US.13B_2018_q14,US.13(B),2018,14
343,1,yes,g11_social-studies_US.17A_2025_q44,US.17(A),2025,44
344,1,yes,g11_social-studies_US.17A_2024_q41,US.17(A),2024,41
345,1,yes,g11_social-studies_US.17A_2023_q54,US.17(A),2023,54
346,1,yes,g11_social-studies_US.17A_2022_q35,US.17(A),2022,35
347,2,yes,g11_social-studies_US.17A_2021_q41; g11_social-studies_US.17A_2019_q32,US.17(A); US.17(A),2021; 2019,41; 32
348,1,yes,g11_social-studies_US.17A_2018_q16,US.17(A),2018,16
349,1,yes,g11_social-studies_US.17A_2017_q6,US.17(A),2017,6
350,1,yes,g11_social-studies_US.17A_2016_q28,US.17(A),2016,28
351,1,yes,g11_social-studies_US.17A_2015_q4,US.17(A),2015,4
352,1,yes,g11_social-studies_US.17A_2014_q54,US.17(A),2014,54
353,1,yes,g11_social-studies_US.17A_2013_q10,US.17(A),2013,10
354,1,yes,g11_social-studies_US.18B_2023_q18,US.18(B),2023,18
355,1,yes,g11_social-studies_US.18B_2019_q62,US.18(B),2019,62
356,1,yes,g11_social-studies_US.22A_2014_q63,US.22(A),2014,63
357,1,yes,g11_social-studies_US.7B_2023_q13,US.7(B),2023,13
358,1,yes,g11_social-studies_US.7B_2014_q17,US.7(B),2014,17
359,1,yes,g11_social-studies_US.7C_2024_q39,US.7(C),2024,39
360,1,yes,g11_social-studies_US.7C_2023_q45,US.7(C),2023,45
361,1,yes,g11_social-studies_US.7C_2019_q17,US.7(C),2019,17
362,1,yes,g11_social-studies_US.7C_2018_q28,US.7(C),2018,28
363,1,yes,g11_social-studies_US.7C_2016_q37,US.7(C),2016,37
364,1,yes,g11_social-studies_US.7C_2014_q42,US.7(C),2014,42
365,1,yes,g11_social-studies_US.7C_2013_q48,US.7(C),2013,48
366,1,yes,g11_social-studies_US.7D_2025_q32,US.7(D),2025,32
367,1,yes,g11_social-studies_US.7D_2024_q35,US.7(D),2024,35
368,1,yes,g11_social-studies_US.7D_2023_q36,US.7(D),2023,36
369,1,yes,g11_social-studies_US.7D_2022_q7,US.7(D),2022,7
370,1,yes,g11_social-studies_US.7D_2022_q24,US.7(D),2022,24
371,1,yes,g11_social-studies_US.7D_2021_q52,US.7(D),2021,52
372,1,yes,g11_social-studies_US.7D_2016_q30,US.7(D),2016,30
373,1,yes,g11_social-studies_US.7D_2015_q45,US.7(D),2015,45
374,1,yes,g11_social-studies_US.7D_2013_q60,US.7(D),2013,60
375,1,yes,g11_social-studies_US.7F_2016_q47,US.7(F),2016,47
376,1,yes,g11_social-studies_US.7F_2014_q6,US.7(F),2014,6
377,1,yes,g11_social-studies_US.7G_2023_q40,US.7(G),2023,40
378,1,yes,g11_social-studies_US.7G_2018_q65,US.7(G),2018,65
379,1,yes,g11_social-studies_US.7G_2017_q68,US.7(G),2017,68
380,1,yes,g11_social-studies_US.7G_2015_q7,US.7(G),2015,7
381,1,yes,g11_social-studies_US.7G_2014_q68,US.7(G),2014,68
382,1,yes,g11_social-studies_US.7G_2013_q28,US.7(G),2013,28
383,1,yes,g11_social-studies_US.23B_2022_q11,US.23(B),2022,11
384,1,yes,g11_social-studies_US.23B_2016_q64,US.23(B),2016,64
385,1,yes,g11_social-studies_US.23B_2014_q59,US.23(B),2014,59
386,1,yes,g11_social-studies_US.26B_2016_q12,US.26(B),2016,12
387,0,no,,,,
388,1,yes,g11_social-studies_US.8A_2025_q37,US.8(A),2025,37
389,1,yes,g11_social-studies_US.8A_2024_q53,US.8(A),2024,53
390,1,yes,g11_social-studies_US.8A_2023_q9,US.8(A),2023,9
391,2,yes,g11_social-studies_US.8A_2022_q16; g11_social-studies_US.8A_2021_q15,US.8(A); US.8(A),2022; 2021,16; 15
392,1,yes,g11_social-studies_US.8A_2019_q66,US.8(A),2019,66
393,1,yes,g11_social-studies_US.8A_2018_q67,US.8(A),2018,67
394,1,yes,g11_social-studies_US.8A_2017_q19,US.8(A),2017,19
395,1,yes,g11_social-studies_US.8A_2016_q25,US.8(A),2016,25
396,1,yes,g11_social-studies_US.8A_2015_q19,US.8(A),2015,19
397,1,yes,g11_social-studies_US.8A_2015_q49,US.8(A),2015,49
398,1,yes,g11_social-studies_US.8A_2014_q16,US.8(A),2014,16
399,1,yes,g11_social-studies_US.8A_2013_q23,US.8(A),2013,23
400,1,yes,g11_social-studies_US.8C_2025_q45,US.8(C),2025,45
401,1,yes,g11_social-studies_US.8C_2024_q7,US.8(C),2024,7
402,2,yes,g11_social-studies_US.8C_2023_q42; g11_social-studies_US.8C_2022_q56,US.8(C); US.8(C),2023; 2022,42; 56
403,1,yes,g11_social-studies_US.8C_2021_q50,US.8(C),2021,50
404,1,yes,g11_social-studies_US.8C_2019_q19,US.8(C),2019,19
