page_number,segment_count,has_items,item_ids,standards,years,question_numbers
49,2,yes,g6_math_6.3D_2021_q25; g6_math_6.3D_2019_q3,6.3(D); 6.3(D),2021; 2019,25; 3
50,2,yes,g6_math_6.3D_2018_q1; g6_math_6.3D_2018_q33,6.3(D); 6.3(D),2018; 2018,1; 33
51,2,yes,g6_math_6.3D_2017_q25; g6_math_6.3D_2016_q12,6.3(D); 6.3(D),2017; 2016,25; 12
52,2,yes,g6_math_6.3D_2016_q30; g6_math_6.3D_2015_q11,6.3(D); 6.3(D),2016; 2015,30; 11
53,0,no,,,,
54,1,yes,g6_math_6.3E_2025_q12,6.3(E),2025,12
55,1,yes,g6_math_6.3E_2025_q20,6.3(E),2025,20
56,1,yes,g6_math_6.3E_2024_q35,6.3(E),2024,35
57,1,yes,g6_math_6.3E_2023_q4,6.3(E),2023,4
58,2,yes,g6_math_6.3E_2023_q28; g6_math_6.3E_2022_q3,6.3(E); 6.3(E),2023; 2022,28; 3
59,1,yes,g6_math_6.3E_2021_q1,6.3(E),2021,1
60,2,yes,g6_math_6.3E_2021_q33; g6_math_6.3E_2019_q22,6.3(E); 6.3(E),2021; 2019,33; 22
61,1,yes,g6_math_6.3E_2019_q36,6.3(E),2019,36
62,2,yes,g6_math_6.3E_2018_q18; g6_math_6.3E_2017_q6,6.3(E); 6.3(E),2018; 2017,18; 6
63,1,yes,g6_math_6.3E_2016_q2,6.3(E),2016,2
64,2,yes,g6_math_6.3E_2016_q38; g6_math_6.3E_2015_q12,6.3(E); 6.3(E),2016; 2015,38; 12
65,0,no,,,,
66,0,no,,,,
67,1,yes,g6_math_6.4B_2025_q6,6.4(B),2025,6
68,2,yes,g6_math_6.4B_2025_q25; g6_math_6.4B_2024_q33,6.4(B); 6.4(B),2025; 2024,25; 33
69,1,yes,g6_math_6.4B_2023_q13,6.4(B),2023,13
70,2,yes,g6_math_6.4B_2023_q32; g6_math_6.4B_2022_q18,6.4(B); 6.4(B),2023; 2022,32; 18
71,1,yes,g6_math_6.4B_2022_q30,6.4(B),2022,30
72,1,yes,g6_math_6.4B_2021_q15,6.4(B),2021,15
73,1,yes,g6_math_6.4B_2021_q28,6.4(B),2021,28
74,2,yes,g6_math_6.4B_2019_q13; g6_math_6.4B_2019_q34,6.4(B); 6.4(B),2019; 2019,13; 34
75,2,yes,g6_math_6.4B_2018_q20; g6_math_6.4B_2017_q17,6.4(B); 6.4(B),2018; 2017,20; 17
76,1,yes,g6_math_6.4B_2017_q29,6.4(B),2017,29
77,1,yes,g6_math_6.4B_2016_q4,6.4(B),2016,4
78,1,yes,g6_math_6.4B_2016_q40,6.4(B),2016,40
79,1,yes,g6_math_6.4B_2015_q13,6.4(B),2015,13
80,1,yes,g6_math_6.4C_2024_q27,6.4(C),2024,27
81,2,yes,g6_math_6.4C_2021_q20; g6_math_6.4C_2017_q3,6.4(C); 6.4(C),2021; 2017,20; 3
82,1,yes,g6_math_6.4D_2025_q3,6.4(D),2025,3
83,2,yes,g6_math_6.4D_2021_q31; g6_math_6.4D_2016_q23,6.4(D); 6.4(D),2021; 2016,31; 23
84,1,yes,g6_math_6.4E_2025_q1,6.4(E),2025,1
85,2,yes,g6_math_6.4E_2021_q14; g6_math_6.4E_2016_q35,6.4(E); 6.4(E),2021; 2016,14; 35
86,1,yes,g6_math_6.4F_2023_q10,6.4(F),2023,10
87,2,yes,g6_math_6.4F_2022_q31; g6_math_6.4F_2018_q6,6.4(F); 6.4(F),2022; 2018,31; 6
88,1,yes,g6_math_6.4F_2016_q25,6.4(F),2016,25
89,1,yes,g6_math_6.4G_2025_q35,6.4(G),2025,35
90,2,yes,g6_math_6.4G_2024_q21; g6_math_6.4G_2024_q34,6.4(G); 6.4(G),2024; 2024,21; 34
91,1,yes,g6_math_6.4G_2023_q3,6.4(G),2023,3
92,2,yes,g6_math_6.4G_2023_q33; g6_math_6.4G_2022_q29,6.4(G); 6.4(G),2023; 2022,33; 29
93,2,yes,g6_math_6.4G_2021_q12; g6_math_6.4G_2021_q34,6.4(G); 6.4(G),2021; 2021,12; 34
94,2,yes,g6_math_6.4G_2019_q7; g6_math_6.4G_2018_q10,6.4(G); 6.4(G),2019; 2018,7; 10
95,2,yes,g6_math_6.4G_2018_q23; g6_math_6.4G_2017_q36,6.4(G); 6.4(G),2018; 2017,23; 36
96,2,yes,g6_math_6.4G_2016_q13; g6_math_6.4G_2016_q28,6.4(G); 6.4(G),2016; 2016,13; 28
97,2,yes,g6_math_6.4G_2016_q42; g6_math_6.4G_2015_q4,6.4(G); 6.4(G),2016; 2015,42; 4
98,0,no,,,,
99,1,yes,g6_math_6.4H_2025_q23,6.4(H),2025,23
100,2,yes,g6_math_6.4H_2023_q2; g6_math_6.4H_2022_q10,6.4(H); 6.4(H),2023; 2022,2; 10
101,2,yes,g6_math_6.4H_2021_q27; g6_math_6.4H_2019_q5,6.4(H); 6.4(H),2021; 2019,27; 5
102,2,yes,g6_math_6.4H_2018_q7; g6_math_6.4H_2017_q38,6.4(H); 6.4(H),2018; 2017,7; 38
103,2,yes,g6_math_6.4H_2016_q11; g6_math_6.4H_2016_q39,6.4(H); 6.4(H),2016; 2016,11; 39
104,1,yes,g6_math_6.4H_2015_q20,6.4(H),2015,20
105,1,yes,g6_math_6.5A_2025_q36,6.5(A),2025,36
106,1,yes,g6_math_6.5A_2024_q14,6.5(A),2024,14
107,2,yes,g6_math_6.5A_2021_q38; g6_math_6.5A_2017_q24,6.5(A); 6.5(A),2021; 2017,38; 24
108,1,yes,g6_math_6.5A_2016_q51,6.5(A),2016,51
109,1,yes,g6_math_6.5B_2025_q14,6.5(B),2025,14
110,1,yes,g6_math_6.5B_2024_q11,6.5(B),2024,11
111,1,yes,g6_math_6.5B_2024_q26,6.5(B),2024,26
112,1,yes,g6_math_6.5B_2023_q8,6.5(B),2023,8
113,2,yes,g6_math_6.5B_2023_q30; g6_math_6.5B_2022_q7,6.5(B); 6.5(B),2023; 2022,30; 7
114,1,yes,g6_math_6.5B_2022_q35,6.5(B),2022,35
115,2,yes,g6_math_6.5B_2021_q13; g6_math_6.5B_2021_q21,6.5(B); 6.5(B),2021; 2021,13; 21
116,1,yes,g6_math_6.5B_2019_q29,6.5(B),2019,29
117,2,yes,g6_math_6.5B_2018_q11; g6_math_6.5B_2018_q31,6.5(B); 6.5(B),2018; 2018,11; 31
118,1,yes,g6_math_6.5B_2017_q11,6.5(B),2017,11
119,2,yes,g6_math_6.5B_2017_q32; g6_math_6.5B_2016_q22,6.5(B); 6.5(B),2017; 2016,32; 22
120,1,yes,g6_math_6.5B_2016_q47,6.5(B),2016,47
121,1,yes,g6_math_6.5B_2015_q14,6.5(B),2015,14
122,1,yes,g6_math_6.5C_2022_q14,6.5(C),2022,14
123,0,no,,,,
124,1,yes,g6_math_6.7A_2025_q28,6.7(A),2025,28
125,2,yes,g6_math_6.7A_2023_q16; g6_math_6.7A_2022_q11,6.7(A); 6.7(A),2023; 2022,16; 11
126,2,yes,g6_math_6.7A_2022_q34; g6_math_6.7A_2021_q16,6.7(A); 6.7(A),2022; 2021,34; 16
127,2,yes,g6_math_6.7A_2019_q10; g6_math_6.7A_2019_q35,6.7(A); 6.7(A),2019; 2019,10; 35
128,2,yes,g6_math_6.7A_2018_q12; g6_math_6.7A_2018_q32,6.7(A); 6.7(A),2018; 2018,12; 32
129,2,yes,g6_math_6.7A_2017_q9; g6_math_6.7A_2017_q21,6.7(A); 6.7(A),2017; 2017,9; 21
130,2,yes,g6_math_6.7A_2016_q1; g6_math_6.7A_2016_q46,6.7(A); 6.7(A),2016; 2016,1; 46
131,1,yes,g6_math_6.7A_2015_q5,6.7(A),2015,5
132,1,yes,g6_math_6.7B_2023_q12,6.7(B),2023,12
133,1,yes,g6_math_6.7B_2015_q6,6.7(B),2015,6
134,1,yes,g6_math_6.7C_2022_q17,6.7(C),2022,17
135,1,yes,g6_math_6.7D_2025_q30,6.7(D),2025,30
136,1,yes,g6_math_6.7D_2024_q6,6.7(D),2024,6
137,1,yes,g6_math_6.7D_2024_q15,6.7(D),2024,15
138,1,yes,g6_math_6.7D_2024_q31,6.7(D),2024,31
139,2,yes,g6_math_6.7D_2023_q31; g6_math_6.7D_2022_q6,6.7(D); 6.7(D),2023; 2022,31; 6
140,2,yes,g6_math_6.7D_2022_q22; g6_math_6.7D_2021_q9,6.7(D); 6.7(D),2022; 2021,22; 9
141,2,yes,g6_math_6.7D_2021_q29; g6_math_6.7D_2019_q4,6.7(D); 6.7(D),2021; 2019,29; 4
142,2,yes,g6_math_6.7D_2019_q23; g6_math_6.7D_2018_q8,6.7(D); 6.7(D),2019; 2018,23; 8
143,2,yes,g6_math_6.7D_2017_q16; g6_math_6.7D_2017_q30,6.7(D); 6.7(D),2017; 2017,16; 30
144,1,yes,g6_math_6.7D_2016_q9,6.7(D),2016,9
145,1,yes,g6_math_6.7D_2016_q52,6.7(D),2016,52
146,1,yes,g6_math_6.7D_2015_q7,6.7(D),2015,7
147,1,yes,g6_math_6.9A_2025_q17,6.9(A),2025,17
148,1,yes,g6_math_6.9A_2024_q30,6.9(A),2024,30
149,2,yes,g6_math_6.9A_2022_q27; g6_math_6.9A_2019_q9,6.9(A); 6.9(A),2022; 2019,27; 9
150,1,yes,g6_math_6.9A_2017_q8,6.9(A),2017,8
151,1,yes,g6_math_6.9A_2016_q10,6.9(A),2016,10
152,1,yes,g6_math_6.9B_2024_q20,6.9(B),2024,20
153,2,yes,g6_math_6.9B_2021_q17; g6_math_6.9B_2018_q16,6.9(B); 6.9(B),2021; 2018,17; 16
154,1,yes,g6_math_6.9B_2015_q17,6.9(B),2015,17
155,1,yes,g6_math_6.9C_2022_q16,6.9(C),2022,16
156,2,yes,g6_math_6.9C_2019_q24; g6_math_6.9C_2018_q26,6.9(C); 6.9(C),2019; 2018,24; 26
157,1,yes,g6_math_6.9C_2017_q15,6.9(C),2017,15
158,1,yes,g6_math_6.9C_2016_q33,6.9(C),2016,33
159,1,yes,g6_math_6.10A_2025_q22,6.10(A),2025,22
160,1,yes,g6_math_6.10A_2024_q5,6.10(A),2024,5
161,1,yes,g6_math_6.10A_2023_q17,6.10(A),2023,17
162,1,yes,g6_math_6.10A_2023_q35,6.10(A),2023,35
163,2,yes,g6_math_6.10A_2022_q26; g6_math_6.10A_2022_q32,6.10(A); 6.10(A),2022; 2022,26; 32
164,1,yes,g6_math_6.10A_2021_q35,6.10(A),2021,35
165,2,yes,g6_math_6.10A_2019_q17; g6_math_6.10A_2019_q31,6.10(A); 6.10(A),2019; 2019,17; 31
166,1,yes,g6_math_6.10A_2018_q13,6.10(A),2018,13
167,1,yes,g6_math_6.10A_2018_q38,6.10(A),2018,38
168,2,yes,g6_math_6.10A_2017_q5; g6_math_6.10A_2017_q31,6.10(A); 6.10(A),2017; 2017,5; 31
169,1,yes,g6_math_6.10A_2016_q18,6.10(A),2016,18
170,2,yes,g6_math_6.10A_2016_q50; g6_math_6.10A_2015_q18,6.10(A); 6.10(A),2016; 2015,50; 18
171,0,no,,,,
172,1,yes,g6_math_6.10B_2025_q4,6.10(B),2025,4
173,1,yes,g6_math_6.10B_2024_q1,6.10(B),2024,1
174,1,yes,g6_math_6.10B_2023_q23,6.10(B),2023,23
175,2,yes,g6_math_6.10B_2019_q6; g6_math_6.10B_2018_q22,6.10(B); 6.10(B),2019; 2018,6; 22
176,1,yes,g6_math_6.10B_2017_q35,6.10(B),2017,35
177,2,yes,g6_math_6.10B_2016_q31; g6_math_6.10B_2015_q19,6.10(B); 6.10(B),2016; 2015,31; 19
178,0,no,,,,
179,0,no,,,,
180,1,yes,g6_math_6.4A_2025_q27,6.4(A),2025,27
181,1,yes,g6_math_6.4A_2024_q18,6.4(A),2024,18
182,1,yes,g6_math_6.4A_2022_q1,6.4(A),2022,1
183,1,yes,g6_math_6.4A_2019_q15,6.4(A),2019,15
184,1,yes,g6_math_6.4A_2016_q20,6.4(A),2016,20
185,2,yes,g6_math_6.6A_2022_q25; g6_math_6.6A_2021_q5,6.6(A); 6.6(A),2022; 2021,25; 5
186,1,yes,g6_math_6.6A_2018_q28,6.6(A),2018,28
187,1,yes,g6_math_6.6A_2016_q14,6.6(A),2016,14
188,1,yes,g6_math_6.6A_2015_q15,6.6(A),2015,15
189,1,yes,g6_math_6.6B_2024_q28,6.6(B),2024,28
190,2,yes,g6_math_6.6B_2023_q15; g6_math_6.6B_2021_q30,6.6(B); 6.6(B),2023; 2021,15; 30
191,2,yes,g6_math_6.6B_2019_q20; g6_math_6.6B_2016_q24,6.6(B); 6.6(B),2019; 2016,20; 24
192,0,no,,,,
193,1,yes,g6_math_6.6C_2025_q8,6.6(C),2025,8
194,1,yes,g6_math_6.6C_2024_q16,6.6(C),2024,16
195,1,yes,g6_math_6.6C_2023_q6,6.6(C),2023,6
196,1,yes,g6_math_6.6C_2022_q13,6.6(C),2022,13
197,1,yes,g6_math_6.6C_2021_q19,6.6(C),2021,19
198,1,yes,g6_math_6.6C_2019_q11,6.6(C),2019,11
199,1,yes,g6_math_6.6C_2019_q27,6.6(C),2019,27
200,1,yes,g6_math_6.6C_2018_q5,6.6(C),2018,5
201,1,yes,g6_math_6.6C_2018_q35,6.6(C),2018,35
202,1,yes,g6_math_6.6C_2017_q13,6.6(C),2017,13
203,2,yes,g6_math_6.6C_2017_q27; g6_math_6.6C_2016_q37,6.6(C); 6.6(C),2017; 2016,27; 37
204,2,yes,g6_math_6.6C_2016_q44; g6_math_6.6C_2015_q16,6.6(C); 6.6(C),2016; 2015,44; 16
205,1,yes,g6_math_6.11A_2025_q10,6.11(A),2025,10
206,1,yes,g6_math_6.11A_2025_q34,6.11(A),2025,34
207,1,yes,g6_math_6.11A_2024_q3,6.11(A),2024,3
208,1,yes,g6_math_6.11A_2024_q29,6.11(A),2024,29
209,1,yes,g6_math_6.11A_2023_q14,6.11(A),2023,14
210,1,yes,g6_math_6.11A_2023_q22,6.11(A),2023,22
211,1,yes,g6_math_6.11A_2022_q9,6.11(A),2022,9
212,1,yes,g6_math_6.11A_2021_q37,6.11(A),2021,37
213,1,yes,g6_math_6.11A_2019_q32,6.11(A),2019,32
214,1,yes,g6_math_6.11A_2018_q21,6.11(A),2018,21
215,1,yes,g6_math_6.11A_2017_q2,6.11(A),2017,2
216,1,yes,g6_math_6.11A_2016_q5,6.11(A),2016,5
217,1,yes,g6_math_6.11A_2016_q41,6.11(A),2016,41
218,1,yes,g6_math_6.11A_2015_q22,6.11(A),2015,22
219,0,no,,,,
220,1,yes,g6_math_6.4H_2025_q23,6.4(H),2025,23
221,1,yes,g6_math_6.4H_2024_q12,6.4(H),2024,12
222,2,yes,g6_math_6.4H_2023_q2; g6_math_6.4H_2022_q10,6.4(H); 6.4(H),2023; 2022,2; 10
223,2,yes,g6_math_6.4H_2021_q27; g6_math_6.4H_2018_q7,6.4(H); 6.4(H),2021; 2018,27; 7
224,2,yes,g6_math_6.4H_2017_q38; g6_math_6.4H_2016_q11,6.4(H); 6.4(H),2017; 2016,38; 11
225,2,yes,g6_math_6.4H_2016_q39; g6_math_6.4H_2015_q20,6.4(H); 6.4(H),2016; 2015,39; 20
226,1,yes,g6_math_6.8A_2025_q31,6.8(A),2025,31
227,1,yes,g6_math_6.8A_2024_q9,6.8(A),2024,9
228,1,yes,g6_math_6.8A_2023_q24,6.8(A),2023,24
229,1,yes,g6_math_6.8A_2021_q11,6.8(A),2021,11
230,1,yes,g6_math_6.8A_2019_q26,6.8(A),2019,26
231,2,yes,g6_math_6.8A_2018_q25; g6_math_6.8A_2017_q10,6.8(A); 6.8(A),2018; 2017,25; 10
232,1,yes,g6_math_6.8A_2016_q16,6.8(A),2016,16
233,1,yes,g6_math_6.8B_2023_q9,6.8(B),2023,9
234,1,yes,g6_math_6.8B_2022_q23,6.8(B),2022,23
235,1,yes,g6_math_6.8C_2025_q15,6.8(C),2025,15
236,2,yes,g6_math_6.8C_2022_q4; g6_math_6.8C_2021_q23,6.8(C); 6.8(C),2022; 2021,4; 23
237,1,yes,g6_math_6.8C_2019_q37,6.8(C),2019,37
238,1,yes,g6_math_6.8C_2018_q2,6.8(C),2018,2
239,2,yes,g6_math_6.8C_2017_q22; g6_math_6.8C_2016_q26,6.8(C); 6.8(C),2017; 2016,22; 26
240,0,no,,,,
241,1,yes,g6_math_6.8D_2025_q21,6.8(D),2025,21
242,1,yes,g6_math_6.8D_2024_q7,6.8(D),2024,7
243,1,yes,g6_math_6.8D_2024_q32,6.8(D),2024,32
244,1,yes,g6_math_6.8D_2023_q25,6.8(D),2023,25
245,1,yes,g6_math_6.8D_2022_q5,6.8(D),2022,5
246,1,yes,g6_math_6.8D_2022_q20,6.8(D),2022,20
247,1,yes,g6_math_6.8D_2021_q18,6.8(D),2021,18
248,1,yes,g6_math_6.8D_2021_q32,6.8(D),2021,32
249,1,yes,g6_math_6.8D_2019_q14,6.8(D),2019,14
250,1,yes,g6_math_6.8D_2019_q21,6.8(D),2019,21
251,1,yes,g6_math_6.8D_2018_q17,6.8(D),2018,17
252,1,yes,g6_math_6.8D_2018_q34,6.8(D),2018,34
253,1,yes,g6_math_6.8D_2017_q7,6.8(D),2017,7
254,1,yes,g6_math_6.8D_2017_q26,6.8(D),2017,26
255,2,yes,g6_math_6.8D_2016_q7; g6_math_6.8D_2016_q48,6.8(D); 6.8(D),2016; 2016,7; 48
256,1,yes,g6_math_6.8D_2015_q21,6.8(D),2015,21
257,0,no,,,,
258,1,yes,g6_math_6.12A_2023_q27,6.12(A),2023,27
259,1,yes,g6_math_6.12A_2022_q24,6.12(A),2022,24
260,1,yes,g6_math_6.12A_2019_q1,6.12(A),2019,1
261,1,yes,g6_math_6.12A_2018_q27,6.12(A),2018,27
262,1,yes,g6_math_6.12A_2016_q27,6.12(A),2016,27
263,1,yes,g6_math_6.12B_2024_q4,6.12(B),2024,4
264,2,yes,g6_math_6.12B_2021_q36; g6_math_6.12B_2017_q37,6.12(B); 6.12(B),2021; 2017,36; 37
265,1,yes,g6_math_6.12C_2025_q13,6.12(C),2025,13
266,1,yes,g6_math_6.12C_2025_q19,6.12(C),2025,19
267,1,yes,g6_math_6.12C_2024_q19,6.12(C),2024,19
268,1,yes,g6_math_6.12C_2023_q34,6.12(C),2023,34
269,1,yes,g6_math_6.12C_2022_q33,6.12(C),2022,33
270,1,yes,g6_math_6.12C_2021_q6,6.12(C),2021,6
271,2,yes,g6_math_6.12C_2019_q25; g6_math_6.12C_2018_q4,6.12(C); 6.12(C),2019; 2018,25; 4
272,1,yes,g6_math_6.12C_2018_q29,6.12(C),2018,29
273,2,yes,g6_math_6.12C_2017_q33; g6_math_6.12C_2016_q17,6.12(C); 6.12(C),2017; 2016,33; 17
274,1,yes,g6_math_6.12C_2016_q34,6.12(C),2016,34
275,1,yes,g6_math_6.12C_2015_q23,6.12(C),2015,23
276,1,yes,g6_math_6.12D_2025_q9,6.12(D),2025,9
277,1,yes,g6_math_6.12D_2024_q2,6.12(D),2024,2
278,1,yes,g6_math_6.12D_2024_q17,6.12(D),2024,17
279,1,yes,g6_math_6.12D_2023_q5,6.12(D),2023,5
280,1,yes,g6_math_6.12D_2022_q12,6.12(D),2022,12
281,1,yes,g6_math_6.12D_2021_q8,6.12(D),2021,8
282,1,yes,g6_math_6.12D_2019_q18,6.12(D),2019,18
283,1,yes,g6_math_6.12D_2019_q28,6.12(D),2019,28
284,1,yes,g6_math_6.12D_2018_q37,6.12(D),2018,37
285,1,yes,g6_math_6.12D_2017_q4,6.12(D),2017,4
286,1,yes,g6_math_6.12D_2016_q3,6.12(D),2016,3
287,1,yes,g6_math_6.12D_2016_q43,6.12(D),2016,43
288,1,yes,g6_math_6.12D_2015_q24,6.12(D),2015,24
289,1,yes,g6_math_6.13A_2025_q29,6.13(A),2025,29
290,1,yes,g6_math_6.13A_2024_q25,6.13(A),2024,25
291,1,yes,g6_math_6.13A_2023_q7,6.13(A),2023,7
292,1,yes,g6_math_6.13A_2023_q36,6.13(A),2023,36
293,1,yes,g6_math_6.13A_2022_q15,6.13(A),2022,15
294,1,yes,g6_math_6.13A_2022_q38,6.13(A),2022,38
295,1,yes,g6_math_6.13A_2021_q2,6.13(A),2021,2
296,2,yes,g6_math_6.13A_2021_q22; g6_math_6.13A_2019_q8,6.13(A); 6.13(A),2021; 2019,22; 8
297,2,yes,g6_math_6.13A_2018_q19; g6_math_6.13A_2017_q14,6.13(A); 6.13(A),2018; 2017,19; 14
298,2,yes,g6_math_6.13A_2017_q28; g6_math_6.13A_2016_q8,6.13(A); 6.13(A),2017; 2016,28; 8
299,1,yes,g6_math_6.13A_2016_q49,6.13(A),2016,49
300,1,yes,g6_math_6.13A_2015_q25,6.13(A),2015,25
301,1,yes,g6_math_6.13B_2024_q10,6.13(B),2024,10
302,1,yes,g6_math_6.13B_2015_q26,6.13(B),2015,26
303,0,no,,,,
304,1,yes,g6_math_6.14A_2024_q23,6.14(A),2024,23
305,1,yes,g6_math_6.14A_2016_q21,6.14(A),2016,21
306,1,yes,g6_math_6.14B_2025_q5,6.14(B),2025,5
307,2,yes,g6_math_6.14B_2023_q20; g6_math_6.14B_2022_q28,6.14(B); 6.14(B),2023; 2022,20; 28
308,2,yes,g6_math_6.14B_2017_q12; g6_math_6.14B_2015_q27,6.14(B); 6.14(B),2017; 2015,12; 27
309,1,yes,g6_math_6.14C_2025_q32,6.14(C),2025,32
310,1,yes,g6_math_6.14C_2021_q10,6.14(C),2021,10
311,2,yes,g6_math_6.14C_2019_q33; g6_math_6.14C_2016_q36,6.14(C); 6.14(C),2019; 2016,33; 36
312,1,yes,g6_math_6.14C_2015_q28,6.14(C),2015,28
313,1,yes,g6_math_6.14E_2023_q1,6.14(E),2023,1
314,2,yes,g6_math_6.14E_2018_q15; g6_math_6.14E_2015_q29,6.14(E); 6.14(E),2018; 2015,15; 29
315,1,yes,g6_math_6.14F_2021_q26,6.14(F),2021,26
316,1,yes,g6_math_6.14G_2024_q36,6.14(G),2024,36
317,1,yes,g6_math_6.14G_2019_q38,6.14(G),2019,38
318,1,yes,g6_math_6.14H_2025_q26,6.14(H),2025,26
319,1,yes,g6_math_6.14H_2022_q36,6.14(H),2022,36
320,2,yes,g6_math_6.14H_2018_q9; g6_math_6.14H_2017_q23,6.14(H); 6.14(H),2018; 2017,9; 23
321,1,yes,g6_math_6.14H_2016_q29,6.14(H),2016,29
322,1,yes,g6_math_6.14H_2015_q30,6.14(H),2015,30
323,0,no,,,,
