page_number,segment_count,has_items,item_ids,standards,years,question_numbers
48,1,yes,g8_math_8.4B_2021_q42,8.4(B),2021,42
49,1,yes,g8_math_8.4B_2019_q1,8.4(B),2019,1
50,1,yes,g8_math_8.4B_2019_q20,8.4(B),2019,20
51,1,yes,g8_math_8.4B_2018_q20,8.4(B),2018,20
52,1,yes,g8_math_8.4B_2018_q42,8.4(B),2018,42
53,1,yes,g8_math_8.4B_2017_q4,8.4(B),2017,4
54,1,yes,g8_math_8.4B_2017_q28,8.4(B),2017,28
55,1,yes,g8_math_8.4B_2016_q5,8.4(B),2016,5
56,1,yes,g8_math_8.4B_2016_q34,8.4(B),2016,34
57,1,yes,g8_math_8.4B_2016_q42,8.4(B),2016,42
58,1,yes,g8_math_8.4B_2015_q4,8.4(B),2015,4
59,1,yes,g8_math_8.4C_2025_q5,8.4(C),2025,5
60,1,yes,g8_math_8.4C_2025_q30,8.4(C),2025,30
61,1,yes,g8_math_8.4C_2024_q15,8.4(C),2024,15
62,1,yes,g8_math_8.4C_2024_q29,8.4(C),2024,29
63,1,yes,g8_math_8.4C_2023_q24,8.4(C),2023,24
64,1,yes,g8_math_8.4C_2023_q32,8.4(C),2023,32
65,1,yes,g8_math_8.4C_2022_q11,8.4(C),2022,11
66,1,yes,g8_math_8.4C_2022_q16,8.4(C),2022,16
67,1,yes,g8_math_8.4C_2021_q26,8.4(C),2021,26
68,2,yes,g8_math_8.4C_2021_q34; g8_math_8.4C_2019_q9,8.4(C); 8.4(C),2021; 2019,34; 9
69,1,yes,g8_math_8.4C_2019_q35,8.4(C),2019,35
70,1,yes,g8_math_8.4C_2018_q18,8.4(C),2018,18
71,1,yes,g8_math_8.4C_2018_q38,8.4(C),2018,38
72,1,yes,g8_math_8.4C_2017_q6,8.4(C),2017,6
73,1,yes,g8_math_8.4C_2017_q39,8.4(C),2017,39
74,1,yes,g8_math_8.4C_2016_q12,8.4(C),2016,12
75,2,yes,g8_math_8.4C_2016_q39; g8_math_8.4C_2016_q47,8.4(C); 8.4(C),2016; 2016,39; 47
76,1,yes,g8_math_8.4C_2015_q5,8.4(C),2015,5
77,1,yes,g8_math_8.5A_2025_q7,8.5(A),2025,7
78,1,yes,g8_math_8.5A_2024_q34,8.5(A),2024,34
79,1,yes,g8_math_8.5A_2023_q39,8.5(A),2023,39
80,1,yes,g8_math_8.5A_2021_q31,8.5(A),2021,31
81,1,yes,g8_math_8.5A_2019_q41,8.5(A),2019,41
82,1,yes,g8_math_8.5A_2018_q14,8.5(A),2018,14
83,1,yes,g8_math_8.5A_2017_q8,8.5(A),2017,8
84,1,yes,g8_math_8.5B_2023_q22,8.5(B),2023,22
85,1,yes,g8_math_8.5B_2022_q22,8.5(B),2022,22
86,1,yes,g8_math_8.5B_2021_q13,8.5(B),2021,13
87,1,yes,g8_math_8.5B_2018_q16,8.5(B),2018,16
88,1,yes,g8_math_8.5B_2016_q16,8.5(B),2016,16
89,1,yes,g8_math_8.5E_2025_q20,8.5(E),2025,20
90,1,yes,g8_math_8.5E_2024_q23,8.5(E),2024,23
91,2,yes,g8_math_8.5E_2022_q40; g8_math_8.5E_2018_q34,8.5(E); 8.5(E),2022; 2018,40; 34
92,2,yes,g8_math_8.5E_2017_q34; g8_math_8.5E_2016_q9,8.5(E); 8.5(E),2017; 2016,34; 9
93,1,yes,g8_math_8.5F_2025_q36,8.5(F),2025,36
94,1,yes,g8_math_8.5F_2024_q13,8.5(F),2024,13
95,1,yes,g8_math_8.5F_2023_q7,8.5(F),2023,7
96,1,yes,g8_math_8.5F_2021_q37,8.5(F),2021,37
97,1,yes,g8_math_8.5F_2019_q32,8.5(F),2019,32
98,1,yes,g8_math_8.5F_2017_q1,8.5(F),2017,1
99,1,yes,g8_math_8.5F_2016_q2,8.5(F),2016,2
100,1,yes,g8_math_8.5G_2025_q3,8.5(G),2025,3
101,1,yes,g8_math_8.5G_2025_q33,8.5(G),2025,33
102,1,yes,g8_math_8.5G_2024_q3,8.5(G),2024,3
103,1,yes,g8_math_8.5G_2024_q21,8.5(G),2024,21
104,1,yes,g8_math_8.5G_2023_q3,8.5(G),2023,3
105,1,yes,g8_math_8.5G_2023_q34,8.5(G),2023,34
106,1,yes,g8_math_8.5G_2022_q32,8.5(G),2022,32
107,1,yes,g8_math_8.5G_2022_q36,8.5(G),2022,36
108,1,yes,g8_math_8.5G_2021_q2,8.5(G),2021,2
109,1,yes,g8_math_8.5G_2021_q19,8.5(G),2021,19
110,1,yes,g8_math_8.5G_2019_q5,8.5(G),2019,5
111,2,yes,g8_math_8.5G_2019_q39; g8_math_8.5G_2018_q6,8.5(G); 8.5(G),2019; 2018,39; 6
112,1,yes,g8_math_8.5G_2018_q35,8.5(G),2018,35
113,1,yes,g8_math_8.5G_2017_q11,8.5(G),2017,11
114,2,yes,g8_math_8.5G_2017_q25; g8_math_8.5G_2016_q25,8.5(G); 8.5(G),2017; 2016,25; 25
115,1,yes,g8_math_8.5G_2016_q28,8.5(G),2016,28
116,1,yes,g8_math_8.5G_2016_q56,8.5(G),2016,56
117,1,yes,g8_math_8.5G_2015_q6,8.5(G),2015,6
118,1,yes,g8_math_8.5H_2025_q12,8.5(H),2025,12
119,1,yes,g8_math_8.5H_2024_q26,8.5(H),2024,26
120,2,yes,g8_math_8.5H_2022_q18; g8_math_8.5H_2021_q5,8.5(H); 8.5(H),2022; 2021,18; 5
121,2,yes,g8_math_8.5H_2018_q30; g8_math_8.5H_2016_q20,8.5(H); 8.5(H),2018; 2016,30; 20
122,1,yes,g8_math_8.5I_2025_q16,8.5(I),2025,16
123,1,yes,g8_math_8.5I_2025_q40,8.5(I),2025,40
124,1,yes,g8_math_8.5I_2024_q5,8.5(I),2024,5
125,1,yes,g8_math_8.5I_2024_q31,8.5(I),2024,31
126,1,yes,g8_math_8.5I_2023_q20,8.5(I),2023,20
127,1,yes,g8_math_8.5I_2023_q29,8.5(I),2023,29
128,1,yes,g8_math_8.5I_2022_q13,8.5(I),2022,13
129,1,yes,g8_math_8.5I_2022_q31,8.5(I),2022,31
130,1,yes,g8_math_8.5I_2021_q10,8.5(I),2021,10
131,1,yes,g8_math_8.5I_2021_q21,8.5(I),2021,21
132,1,yes,g8_math_8.5I_2019_q12,8.5(I),2019,12
133,1,yes,g8_math_8.5I_2019_q28,8.5(I),2019,28
134,1,yes,g8_math_8.5I_2018_q11,8.5(I),2018,11
135,1,yes,g8_math_8.5I_2018_q28,8.5(I),2018,28
136,1,yes,g8_math_8.5I_2017_q19,8.5(I),2017,19
137,1,yes,g8_math_8.5I_2017_q37,8.5(I),2017,37
138,1,yes,g8_math_8.5I_2016_q14,8.5(I),2016,14
139,2,yes,g8_math_8.5I_2016_q36; g8_math_8.5I_2016_q54,8.5(I); 8.5(I),2016; 2016,36; 54
140,1,yes,g8_math_8.5I_2015_q7,8.5(I),2015,7
141,1,yes,g8_math_8.9A_2023_q13,8.9(A),2023,13
142,1,yes,g8_math_8.9A_2022_q28,8.9(A),2022,28
143,1,yes,g8_math_8.9A_2019_q3,8.9(A),2019,3
144,1,yes,g8_math_8.9A_2017_q42,8.9(A),2017,42
145,1,yes,g8_math_8.9A_2016_q50,8.9(A),2016,50
146,1,yes,g8_math_8.9A_2015_q11,8.9(A),2015,11
147,0,no,,,,
148,1,yes,g8_math_8.8A_2025_q14,8.8(A),2025,14
149,1,yes,g8_math_8.8A_2024_q9,8.8(A),2024,9
150,1,yes,g8_math_8.8A_2022_q3,8.8(A),2022,3
151,2,yes,g8_math_8.8A_2021_q35; g8_math_8.8A_2019_q30,8.8(A); 8.8(A),2021; 2019,35; 30
152,1,yes,g8_math_8.8A_2018_q4,8.8(A),2018,4
153,2,yes,g8_math_8.8A_2017_q15; g8_math_8.8A_2016_q52,8.8(A); 8.8(A),2017; 2016,15; 52
154,1,yes,g8_math_8.8A_2015_q8,8.8(A),2015,8
155,1,yes,g8_math_8.8B_2022_q42,8.8(B),2022,42
156,2,yes,g8_math_8.8B_2019_q25; g8_math_8.8B_2018_q26,8.8(B); 8.8(B),2019; 2018,25; 26
157,1,yes,g8_math_8.8B_2015_q9,8.8(B),2015,9
158,1,yes,g8_math_8.8C_2025_q10,8.8(C),2025,10
159,1,yes,g8_math_8.8C_2025_q22,8.8(C),2025,22
160,1,yes,g8_math_8.8C_2024_q18,8.8(C),2024,18
161,1,yes,g8_math_8.8C_2024_q38,8.8(C),2024,38
162,1,yes,g8_math_8.8C_2023_q10,8.8(C),2023,10
163,1,yes,g8_math_8.8C_2023_q36,8.8(C),2023,36
164,2,yes,g8_math_8.8C_2022_q23; g8_math_8.8C_2022_q35,8.8(C); 8.8(C),2022; 2022,23; 35
165,1,yes,g8_math_8.8C_2021_q9,8.8(C),2021,9
166,2,yes,g8_math_8.8C_2021_q28; g8_math_8.8C_2019_q7,8.8(C); 8.8(C),2021; 2019,28; 7
167,1,yes,g8_math_8.8C_2019_q14,8.8(C),2019,14
168,2,yes,g8_math_8.8C_2018_q8; g8_math_8.8C_2018_q23,8.8(C); 8.8(C),2018; 2018,8; 23
169,1,yes,g8_math_8.8C_2017_q12,8.8(C),2017,12
170,2,yes,g8_math_8.8C_2017_q23; g8_math_8.8C_2016_q7,8.8(C); 8.8(C),2017; 2016,23; 7
171,1,yes,g8_math_8.8C_2016_q31,8.8(C),2016,31
172,2,yes,g8_math_8.8C_2016_q44; g8_math_8.8C_2015_q10,8.8(C); 8.8(C),2016; 2015,44; 10
173,0,no,,,,
174,0,no,,,,
175,1,yes,g8_math_8.3A_2024_q6,8.3(A),2024,6
176,1,yes,g8_math_8.3A_2023_q38,8.3(A),2023,38
177,1,yes,g8_math_8.3A_2021_q32,8.3(A),2021,32
178,1,yes,g8_math_8.3A_2019_q4,8.3(A),2019,4
179,1,yes,g8_math_8.3A_2018_q36,8.3(A),2018,36
180,1,yes,g8_math_8.3A_2017_q17,8.3(A),2017,17
181,1,yes,g8_math_8.3A_2016_q6,8.3(A),2016,6
182,1,yes,g8_math_8.3A_2015_q12,8.3(A),2015,12
183,1,yes,g8_math_8.3B_2025_q13,8.3(B),2025,13
184,1,yes,g8_math_8.3B_2023_q11,8.3(B),2023,11
185,1,yes,g8_math_8.3B_2022_q29,8.3(B),2022,29
186,1,yes,g8_math_8.3B_2017_q20,8.3(B),2017,20
187,1,yes,g8_math_8.3C_2025_q17,8.3(C),2025,17
188,1,yes,g8_math_8.3C_2025_q29,8.3(C),2025,29
189,1,yes,g8_math_8.3C_2024_q10,8.3(C),2024,10
190,1,yes,g8_math_8.3C_2024_q28,8.3(C),2024,28
191,1,yes,g8_math_8.3C_2023_q19,8.3(C),2023,19
192,1,yes,g8_math_8.3C_2023_q33,8.3(C),2023,33
193,1,yes,g8_math_8.3C_2022_q26,8.3(C),2022,26
194,1,yes,g8_math_8.3C_2022_q37,8.3(C),2022,37
195,1,yes,g8_math_8.3C_2021_q6,8.3(C),2021,6
196,1,yes,g8_math_8.3C_2021_q20,8.3(C),2021,20
197,2,yes,g8_math_8.3C_2019_q6; g8_math_8.3C_2019_q24,8.3(C); 8.3(C),2019; 2019,6; 24
198,1,yes,g8_math_8.3C_2018_q17,8.3(C),2018,17
199,2,yes,g8_math_8.3C_2018_q29; g8_math_8.3C_2017_q5,8.3(C); 8.3(C),2018; 2017,29; 5
200,1,yes,g8_math_8.3C_2017_q36,8.3(C),2017,36
201,1,yes,g8_math_8.3C_2016_q26,8.3(C),2016,26
202,1,yes,g8_math_8.3C_2016_q51,8.3(C),2016,51
203,1,yes,g8_math_8.3C_2015_q13,8.3(C),2015,13
204,1,yes,g8_math_8.8D_2024_q14,8.8(D),2024,14
205,1,yes,g8_math_8.8D_2023_q40,8.8(D),2023,40
206,1,yes,g8_math_8.8D_2021_q27,8.8(D),2021,27
207,1,yes,g8_math_8.8D_2019_q36,8.8(D),2019,36
208,1,yes,g8_math_8.8D_2018_q13,8.8(D),2018,13
209,1,yes,g8_math_8.8D_2016_q24,8.8(D),2016,24
210,1,yes,g8_math_8.8D_2015_q18,8.8(D),2015,18
211,1,yes,g8_math_8.10A_2023_q2,8.10(A),2023,2
212,1,yes,g8_math_8.10A_2022_q19,8.10(A),2022,19
213,1,yes,g8_math_8.10A_2021_q8,8.10(A),2021,8
214,1,yes,g8_math_8.10A_2018_q10,8.10(A),2018,10
215,1,yes,g8_math_8.10A_2016_q43,8.10(A),2016,43
216,1,yes,g8_math_8.10A_2015_q19,8.10(A),2015,19
217,1,yes,g8_math_8.10B_2025_q39,8.10(B),2025,39
218,1,yes,g8_math_8.10B_2024_q17,8.10(B),2024,17
219,2,yes,g8_math_8.10B_2022_q8; g8_math_8.10B_2021_q12,8.10(B); 8.10(B),2022; 2021,8; 12
220,2,yes,g8_math_8.10B_2016_q33; g8_math_8.10B_2015_q20,8.10(B); 8.10(B),2016; 2015,33; 20
221,1,yes,g8_math_8.10C_2025_q6,8.10(C),2025,6
222,1,yes,g8_math_8.10C_2025_q32,8.10(C),2025,32
223,1,yes,g8_math_8.10C_2024_q20,8.10(C),2024,20
224,1,yes,g8_math_8.10C_2024_q35,8.10(C),2024,35
225,1,yes,g8_math_8.10C_2023_q8,8.10(C),2023,8
226,1,yes,g8_math_8.10C_2023_q21,8.10(C),2023,21
227,1,yes,g8_math_8.10C_2022_q1,8.10(C),2022,1
228,1,yes,g8_math_8.10C_2022_q12,8.10(C),2022,12
229,1,yes,g8_math_8.10C_2021_q1,8.10(C),2021,1
230,1,yes,g8_math_8.10C_2021_q30,8.10(C),2021,30
231,1,yes,g8_math_8.10C_2019_q10,8.10(C),2019,10
232,1,yes,g8_math_8.10C_2019_q42,8.10(C),2019,42
233,1,yes,g8_math_8.10C_2018_q21,8.10(C),2018,21
234,1,yes,g8_math_8.10C_2018_q31,8.10(C),2018,31
235,1,yes,g8_math_8.10C_2017_q2,8.10(C),2017,2
236,1,yes,g8_math_8.10C_2017_q27,8.10(C),2017,27
237,1,yes,g8_math_8.10C_2016_q8,8.10(C),2016,8
238,1,yes,g8_math_8.10C_2016_q19,8.10(C),2016,19
239,1,yes,g8_math_8.10C_2016_q40,8.10(C),2016,40
240,1,yes,g8_math_8.10C_2015_q21,8.10(C),2015,21
241,1,yes,g8_math_8.10D_2025_q11,8.10(D),2025,11
242,2,yes,g8_math_8.10D_2023_q35; g8_math_8.10D_2019_q22,8.10(D); 8.10(D),2023; 2019,35; 22
243,1,yes,g8_math_8.10D_2016_q13,8.10(D),2016,13
244,0,no,,,,
245,1,yes,g8_math_8.6C_2025_q27,8.6(C),2025,27
246,1,yes,g8_math_8.6C_2023_q4,8.6(C),2023,4
247,1,yes,g8_math_8.6C_2019_q19,8.6(C),2019,19
248,1,yes,g8_math_8.6C_2017_q26,8.6(C),2017,26
249,1,yes,g8_math_8.6C_2016_q35,8.6(C),2016,35
250,1,yes,g8_math_8.7C_2025_q19,8.7(C),2025,19
251,1,yes,g8_math_8.7C_2025_q23,8.7(C),2025,23
252,1,yes,g8_math_8.7C_2024_q19,8.7(C),2024,19
253,1,yes,g8_math_8.7C_2024_q33,8.7(C),2024,33
254,1,yes,g8_math_8.7C_2023_q23,8.7(C),2023,23
255,2,yes,g8_math_8.7C_2022_q2; g8_math_8.7C_2022_q25,8.7(C); 8.7(C),2022; 2022,2; 25
256,2,yes,g8_math_8.7C_2021_q38; g8_math_8.7C_2019_q8,8.7(C); 8.7(C),2021; 2019,38; 8
257,1,yes,g8_math_8.7C_2019_q38,8.7(C),2019,38
258,1,yes,g8_math_8.7C_2018_q5,8.7(C),2018,5
259,2,yes,g8_math_8.7C_2018_q33; g8_math_8.7C_2017_q9,8.7(C); 8.7(C),2018; 2017,33; 9
260,2,yes,g8_math_8.7C_2017_q33; g8_math_8.7C_2016_q15,8.7(C); 8.7(C),2017; 2016,33; 15
261,2,yes,g8_math_8.7C_2016_q32; g8_math_8.7C_2015_q16,8.7(C); 8.7(C),2016; 2015,32; 16
262,0,no,,,,
263,1,yes,g8_math_8.7D_2025_q15,8.7(D),2025,15
264,1,yes,g8_math_8.7D_2024_q22,8.7(D),2024,22
265,1,yes,g8_math_8.7D_2022_q17,8.7(D),2022,17
266,1,yes,g8_math_8.7D_2021_q36,8.7(D),2021,36
267,1,yes,g8_math_8.7D_2018_q27,8.7(D),2018,27
268,1,yes,g8_math_8.7D_2017_q22,8.7(D),2017,22
269,1,yes,g8_math_8.7D_2016_q3,8.7(D),2016,3
270,1,yes,g8_math_8.7D_2015_q17,8.7(D),2015,17
271,0,no,,,,
272,1,yes,g8_math_8.6A_2025_q25,8.6(A),2025,25
273,1,yes,g8_math_8.6A_2024_q12,8.6(A),2024,12
274,2,yes,g8_math_8.6A_2023_q31; g8_math_8.6A_2022_q15,8.6(A); 8.6(A),2023; 2022,31; 15
275,1,yes,g8_math_8.6A_2021_q14,8.6(A),2021,14
276,1,yes,g8_math_8.6A_2019_q15,8.6(A),2019,15
277,1,yes,g8_math_8.6A_2018_q7,8.6(A),2018,7
278,1,yes,g8_math_8.6A_2017_q7,8.6(A),2017,7
279,1,yes,g8_math_8.6A_2016_q29,8.6(A),2016,29
280,1,yes,g8_math_8.7A_2025_q21,8.7(A),2025,21
281,1,yes,g8_math_8.7A_2025_q35,8.7(A),2025,35
282,1,yes,g8_math_8.7A_2024_q1,8.7(A),2024,1
283,1,yes,g8_math_8.7A_2024_q30,8.7(A),2024,30
284,1,yes,g8_math_8.7A_2023_q14,8.7(A),2023,14
285,1,yes,g8_math_8.7A_2023_q27,8.7(A),2023,27
286,2,yes,g8_math_8.7A_2022_q6; g8_math_8.7A_2022_q33,8.7(A); 8.7(A),2022; 2022,6; 33
287,1,yes,g8_math_8.7A_2021_q3,8.7(A),2021,3
288,1,yes,g8_math_8.7A_2021_q18,8.7(A),2021,18
289,1,yes,g8_math_8.7A_2019_q2,8.7(A),2019,2
290,2,yes,g8_math_8.7A_2019_q31; g8_math_8.7A_2018_q1,8.7(A); 8.7(A),2019; 2018,31; 1
291,1,yes,g8_math_8.7A_2018_q25,8.7(A),2018,25
292,1,yes,g8_math_8.7A_2017_q24,8.7(A),2017,24
293,2,yes,g8_math_8.7A_2017_q41; g8_math_8.7A_2016_q17,8.7(A); 8.7(A),2017; 2016,41; 17
294,1,yes,g8_math_8.7A_2016_q38,8.7(A),2016,38
295,1,yes,g8_math_8.7A_2016_q55,8.7(A),2016,55
296,1,yes,g8_math_8.7A_2015_q14,8.7(A),2015,14
297,1,yes,g8_math_8.7B_2025_q9,8.7(B),2025,9
298,1,yes,g8_math_8.7B_2025_q37,8.7(B),2025,37
299,1,yes,g8_math_8.7B_2024_q8,8.7(B),2024,8
300,1,yes,g8_math_8.7B_2024_q25,8.7(B),2024,25
301,1,yes,g8_math_8.7B_2023_q6,8.7(B),2023,6
302,1,yes,g8_math_8.7B_2023_q25,8.7(B),2023,25
303,1,yes,g8_math_8.7B_2022_q27,8.7(B),2022,27
304,1,yes,g8_math_8.7B_2022_q34,8.7(B),2022,34
305,1,yes,g8_math_8.7B_2021_q23,8.7(B),2021,23
306,1,yes,g8_math_8.7B_2021_q40,8.7(B),2021,40
307,1,yes,g8_math_8.7B_2019_q26,8.7(B),2019,26
308,1,yes,g8_math_8.7B_2019_q34,8.7(B),2019,34
309,1,yes,g8_math_8.7B_2018_q9,8.7(B),2018,9
310,1,yes,g8_math_8.7B_2018_q39,8.7(B),2018,39
311,1,yes,g8_math_8.7B_2017_q14,8.7(B),2017,14
312,1,yes,g8_math_8.7B_2017_q38,8.7(B),2017,38
313,1,yes,g8_math_8.7B_2016_q10,8.7(B),2016,10
314,1,yes,g8_math_8.7B_2016_q45,8.7(B),2016,45
315,1,yes,g8_math_8.7B_2015_q15,8.7(B),2015,15
316,0,no,,,,
317,1,yes,g8_math_8.5C_2025_q18,8.5(C),2025,18
318,1,yes,g8_math_8.5C_2024_q32,8.5(C),2024,32
319,1,yes,g8_math_8.5C_2019_q13,8.5(C),2019,13
320,1,yes,g8_math_8.5C_2018_q40,8.5(C),2018,40
321,1,yes,g8_math_8.5C_2016_q53,8.5(C),2016,53
322,1,yes,g8_math_8.5C_2015_q22,8.5(C),2015,22
323,1,yes,g8_math_8.5D_2025_q8,8.5(D),2025,8
324,1,yes,g8_math_8.5D_2025_q31,8.5(D),2025,31
325,1,yes,g8_math_8.5D_2024_q4,8.5(D),2024,4
326,1,yes,g8_math_8.5D_2024_q39,8.5(D),2024,39
327,1,yes,g8_math_8.5D_2023_q12,8.5(D),2023,12
328,1,yes,g8_math_8.5D_2023_q28,8.5(D),2023,28
329,1,yes,g8_math_8.5D_2022_q4,8.5(D),2022,4
330,1,yes,g8_math_8.5D_2022_q24,8.5(D),2022,24
331,1,yes,g8_math_8.5D_2021_q11,8.5(D),2021,11
332,1,yes,g8_math_8.5D_2021_q41,8.5(D),2021,41
333,1,yes,g8_math_8.5D_2019_q21,8.5(D),2019,21
334,1,yes,g8_math_8.5D_2019_q37,8.5(D),2019,37
335,1,yes,g8_math_8.5D_2018_q2,8.5(D),2018,2
336,1,yes,g8_math_8.5D_2018_q32,8.5(D),2018,32
337,1,yes,g8_math_8.5D_2017_q10,8.5(D),2017,10
338,1,yes,g8_math_8.5D_2017_q32,8.5(D),2017,32
339,1,yes,g8_math_8.5D_2016_q23,8.5(D),2016,23
340,1,yes,g8_math_8.5D_2016_q27,8.5(D),2016,27
341,1,yes,g8_math_8.5D_2016_q46,8.5(D),2016,46
342,1,yes,g8_math_8.5D_2015_q23,8.5(D),2015,23
343,1,yes,g8_math_8.11A_2022_q20,8.11(A),2022,20
344,1,yes,g8_math_8.11A_2021_q17,8.11(A),2021,17
345,1,yes,g8_math_8.11A_2019_q16,8.11(A),2019,16
346,1,yes,g8_math_8.11A_2017_q40,8.11(A),2017,40
347,1,yes,g8_math_8.11A_2016_q11,8.11(A),2016,11
348,2,yes,g8_math_8.11B_2022_q30; g8_math_8.11B_2018_q19,8.11(B); 8.11(B),2022; 2018,30; 19
349,1,yes,g8_math_8.11B_2016_q49,8.11(B),2016,49
350,1,yes,g8_math_8.11B_2015_q24,8.11(B),2015,24
351,0,no,,,,
352,1,yes,g8_math_8.12A_2025_q34,8.12(A),2025,34
353,2,yes,g8_math_8.12A_2021_q4; g8_math_8.12A_2019_q11,8.12(A); 8.12(A),2021; 2019,4; 11
354,2,yes,g8_math_8.12A_2017_q21; g8_math_8.12A_2015_q25,8.12(A); 8.12(A),2017; 2015,21; 25
355,1,yes,g8_math_8.12C_2024_q7,8.12(C),2024,7
356,1,yes,g8_math_8.12C_2021_q29,8.12(C),2021,29
357,1,yes,g8_math_8.12D_2025_q2,8.12(D),2025,2
358,1,yes,g8_math_8.12D_2025_q26,8.12(D),2025,26
359,1,yes,g8_math_8.12D_2024_q16,8.12(D),2024,16
360,1,yes,g8_math_8.12D_2024_q24,8.12(D),2024,24
361,2,yes,g8_math_8.12D_2023_q17; g8_math_8.12D_2023_q37,8.12(D); 8.12(D),2023; 2023,17; 37
362,1,yes,g8_math_8.12D_2022_q10,8.12(D),2022,10
363,2,yes,g8_math_8.12D_2022_q38; g8_math_8.12D_2021_q7,8.12(D); 8.12(D),2022; 2021,38; 7
364,2,yes,g8_math_8.12D_2021_q25; g8_math_8.12D_2019_q23,8.12(D); 8.12(D),2021; 2019,25; 23
365,2,yes,g8_math_8.12D_2019_q40; g8_math_8.12D_2018_q12,8.12(D); 8.12(D),2019; 2018,40; 12
366,2,yes,g8_math_8.12D_2018_q24; g8_math_8.12D_2017_q16,8.12(D); 8.12(D),2018; 2017,24; 16
367,2,yes,g8_math_8.12D_2017_q35; g8_math_8.12D_2016_q4,8.12(D); 8.12(D),2017; 2016,35; 4
368,2,yes,g8_math_8.12D_2016_q41; g8_math_8.12D_2015_q26,8.12(D); 8.12(D),2016; 2015,41; 26
369,1,yes,g8_math_8.12G_2023_q15,8.12(G),2023,15
370,1,yes,g8_math_8.12G_2022_q14,8.12(G),2022,14
371,1,yes,g8_math_8.12G_2018_q37,8.12(G),2018,37
372,1,yes,g8_math_8.12G_2017_q13,8.12(G),2017,13
