page_number,segment_count,has_items,item_ids,standards,years,question_numbers
55,1,yes,g3_math_3.6E_2024_q16,3.6(E),2024,16
56,1,yes,g3_math_3.6E_2022_q29,3.6(E),2022,29
57,1,yes,g3_math_3.6E_2019_q8,3.6(E),2019,8
58,1,yes,g3_math_3.6E_2018_q26,3.6(E),2018,26
59,1,yes,g3_math_3.6E_2015_q20,3.6(E),2015,20
60,1,yes,g3_math_3.3F_2025_q18,3.3(F),2025,18
61,1,yes,g3_math_3.3F_2024_q23,3.3(F),2024,23
62,1,yes,g3_math_3.3F_2023_q30,3.3(F),2023,30
63,1,yes,g3_math_3.3F_2022_q26,3.3(F),2022,26
64,2,yes,g3_math_3.3F_2021_q21; g3_math_3.3F_2019_q19,3.3(F); 3.3(F),2021; 2019,21; 19
65,1,yes,g3_math_3.3F_2018_q8,3.3(F),2018,8
66,1,yes,g3_math_3.3F_2017_q20,3.3(F),2017,20
67,1,yes,g3_math_3.3F_2016_q10,3.3(F),2016,10
68,1,yes,g3_math_3.3F_2016_q25,3.3(F),2016,25
69,1,yes,g3_math_3.3F_2015_q6,3.3(F),2015,6
70,1,yes,g3_math_3.3G_2023_q18,3.3(G),2023,18
71,1,yes,g3_math_3.3G_2021_q12,3.3(G),2021,12
72,1,yes,g3_math_3.3G_2015_q7,3.3(G),2015,7
73,1,yes,g3_math_3.3H_2025_q15,3.3(H),2025,15
74,1,yes,g3_math_3.3H_2024_q25,3.3(H),2024,25
75,1,yes,g3_math_3.3H_2023_q1,3.3(H),2023,1
76,2,yes,g3_math_3.3H_2023_q23; g3_math_3.3H_2022_q3,3.3(H); 3.3(H),2023; 2022,23; 3
77,1,yes,g3_math_3.3H_2021_q17,3.3(H),2021,17
78,1,yes,g3_math_3.3H_2021_q26,3.3(H),2021,26
79,1,yes,g3_math_3.3H_2019_q13,3.3(H),2019,13
80,1,yes,g3_math_3.3H_2018_q6,3.3(H),2018,6
81,1,yes,g3_math_3.3H_2018_q28,3.3(H),2018,28
82,1,yes,g3_math_3.3H_2017_q11,3.3(H),2017,11
83,2,yes,g3_math_3.3H_2016_q16; g3_math_3.3H_2016_q41,3.3(H); 3.3(H),2016; 2016,16; 41
84,1,yes,g3_math_3.3H_2015_q8,3.3(H),2015,8
85,0,no,,,,
86,1,yes,g3_math_3.4A_2025_q6,3.4(A),2025,6
87,1,yes,g3_math_3.4A_2025_q16,3.4(A),2025,16
88,1,yes,g3_math_3.4A_2024_q1,3.4(A),2024,1
89,1,yes,g3_math_3.4A_2024_q22,3.4(A),2024,22
90,1,yes,g3_math_3.4A_2023_q9,3.4(A),2023,9
91,1,yes,g3_math_3.4A_2023_q17,3.4(A),2023,17
92,1,yes,g3_math_3.4A_2022_q17,3.4(A),2022,17
93,2,yes,g3_math_3.4A_2022_q32; g3_math_3.4A_2021_q3,3.4(A); 3.4(A),2022; 2021,32; 3
94,1,yes,g3_math_3.4A_2021_q20,3.4(A),2021,20
95,2,yes,g3_math_3.4A_2019_q15; g3_math_3.4A_2019_q24,3.4(A); 3.4(A),2019; 2019,15; 24
96,1,yes,g3_math_3.4A_2018_q14,3.4(A),2018,14
97,2,yes,g3_math_3.4A_2018_q27; g3_math_3.4A_2017_q7,3.4(A); 3.4(A),2018; 2017,27; 7
98,1,yes,g3_math_3.4A_2017_q19,3.4(A),2017,19
99,2,yes,g3_math_3.4A_2016_q8; g3_math_3.4A_2016_q35,3.4(A); 3.4(A),2016; 2016,8; 35
100,1,yes,g3_math_3.4A_2016_q46,3.4(A),2016,46
101,1,yes,g3_math_3.4A_2015_q9,3.4(A),2015,9
102,1,yes,g3_math_3.5A_2025_q14,3.5(A),2025,14
103,1,yes,g3_math_3.5A_2024_q7,3.5(A),2024,7
104,1,yes,g3_math_3.5A_2023_q7,3.5(A),2023,7
105,1,yes,g3_math_3.5A_2023_q24,3.5(A),2023,24
106,1,yes,g3_math_3.5A_2022_q21,3.5(A),2022,21
107,1,yes,g3_math_3.5A_2021_q22,3.5(A),2021,22
108,2,yes,g3_math_3.5A_2019_q7; g3_math_3.5A_2018_q12,3.5(A); 3.5(A),2019; 2018,7; 12
109,1,yes,g3_math_3.5A_2018_q30,3.5(A),2018,30
110,1,yes,g3_math_3.5A_2017_q1,3.5(A),2017,1
111,1,yes,g3_math_3.5A_2017_q28,3.5(A),2017,28
112,2,yes,g3_math_3.5A_2016_q4; g3_math_3.5A_2016_q28,3.5(A); 3.5(A),2016; 2016,4; 28
113,1,yes,g3_math_3.5A_2015_q12,3.5(A),2015,12
114,1,yes,g3_math_3.4B_2025_q29,3.4(B),2025,29
115,1,yes,g3_math_3.4B_2024_q17,3.4(B),2024,17
116,2,yes,g3_math_3.4B_2021_q8; g3_math_3.4B_2016_q33,3.4(B); 3.4(B),2021; 2016,8; 33
117,1,yes,g3_math_3.4C_2021_q4,3.4(C),2021,4
118,1,yes,g3_math_3.4C_2019_q31,3.4(C),2019,31
119,1,yes,g3_math_3.4C_2017_q4,3.4(C),2017,4
120,1,yes,g3_math_3.4C_2016_q29,3.4(C),2016,29
121,1,yes,g3_math_3.5E_2023_q12,3.5(E),2023,12
122,1,yes,g3_math_3.5E_2022_q9,3.5(E),2022,9
123,1,yes,g3_math_3.5E_2021_q27,3.5(E),2021,27
124,1,yes,g3_math_3.5E_2019_q21,3.5(E),2019,21
125,1,yes,g3_math_3.5E_2018_q18,3.5(E),2018,18
126,1,yes,g3_math_3.5E_2017_q25,3.5(E),2017,25
127,1,yes,g3_math_3.5E_2016_q12,3.5(E),2016,12
128,0,no,,,,
129,1,yes,g3_math_3.4D_2024_q11,3.4(D),2024,11
130,1,yes,g3_math_3.4D_2021_q16,3.4(D),2021,16
131,1,yes,g3_math_3.4D_2019_q20,3.4(D),2019,20
132,1,yes,g3_math_3.4E_2024_q9,3.4(E),2024,9
133,1,yes,g3_math_3.4E_2022_q7,3.4(E),2022,7
134,1,yes,g3_math_3.4E_2018_q25,3.4(E),2018,25
135,1,yes,g3_math_3.4E_2016_q21,3.4(E),2016,21
136,2,yes,g3_math_3.4F_2021_q14; g3_math_3.4F_2015_q10,3.4(F); 3.4(F),2021; 2015,14; 10
137,0,no,,,,
138,1,yes,g3_math_3.4G_2024_q28,3.4(G),2024,28
139,2,yes,g3_math_3.4G_2021_q25; g3_math_3.4G_2017_q12,3.4(G); 3.4(G),2021; 2017,25; 12
140,1,yes,g3_math_3.4G_2016_q2,3.4(G),2016,2
141,1,yes,g3_math_3.5C_2025_q23,3.5(C),2025,23
142,2,yes,g3_math_3.5C_2023_q26; g3_math_3.5C_2022_q2,3.5(C); 3.5(C),2023; 2022,26; 2
143,2,yes,g3_math_3.5C_2019_q28; g3_math_3.5C_2018_q20,3.5(C); 3.5(C),2019; 2018,28; 20
144,1,yes,g3_math_3.5C_2015_q14,3.5(C),2015,14
145,1,yes,g3_math_3.5D_2022_q23,3.5(D),2022,23
146,2,yes,g3_math_3.5D_2018_q10; g3_math_3.5D_2016_q42,3.5(D); 3.5(D),2018; 2016,10; 42
147,2,yes,g3_math_3.5D_2015_q15; g3_math_3.4F_2019_q5,3.5(D); 3.4(F),2015; 2019,15; 5
148,2,yes,g3_math_3.4F_2018_q5; g3_math_3.4F_2017_q17,3.4(F); 3.4(F),2018; 2017,5; 17
149,1,yes,g3_math_3.4H_2025_q25,3.4(H),2025,25
150,1,yes,g3_math_3.4H_2023_q2,3.4(H),2023,2
151,1,yes,g3_math_3.4H_2022_q25,3.4(H),2022,25
152,1,yes,g3_math_3.4H_2019_q18,3.4(H),2019,18
153,1,yes,g3_math_3.4H_2017_q32,3.4(H),2017,32
154,1,yes,g3_math_3.4H_2016_q6,3.4(H),2016,6
155,1,yes,g3_math_3.4I_2023_q10,3.4(I),2023,10
156,1,yes,g3_math_3.4I_2022_q28,3.4(I),2022,28
157,1,yes,g3_math_3.4I_2019_q6,3.4(I),2019,6
158,1,yes,g3_math_3.4I_2017_q6,3.4(I),2017,6
159,1,yes,g3_math_3.4I_2016_q22,3.4(I),2016,22
160,1,yes,g3_math_3.4J_2025_q2,3.4(J),2025,2
161,2,yes,g3_math_3.4J_2023_q27; g3_math_3.4J_2022_q11,3.4(J); 3.4(J),2023; 2022,27; 11
162,2,yes,g3_math_3.4J_2017_q23; g3_math_3.4J_2016_q18,3.4(J); 3.4(J),2017; 2016,23; 18
163,0,no,,,,
164,1,yes,g3_math_3.4K_2017_q5,3.4(K),2017,5
165,1,yes,g3_math_3.4K_2016_q37,3.4(K),2016,37
166,1,yes,g3_math_3.5B_2018_q2,3.5(B),2018,2
167,2,yes,g3_math_3.5B_2017_q9; g3_math_3.5B_2016_q14,3.5(B); 3.5(B),2017; 2016,9; 14
168,1,yes,g3_math_3.5B_2015_q13,3.5(B),2015,13
169,1,yes,g3_math_3.5E_2018_q7,3.5(E),2018,7
170,1,yes,g3_math_3.5E_2017_q15,3.5(E),2017,15
171,1,yes,g3_math_3.5E_2016_q30,3.5(E),2016,30
172,1,yes,g3_math_3.5E_2016_q40,3.5(E),2016,40
173,1,yes,g3_math_3.5E_2015_q16,3.5(E),2015,16
174,1,yes,g3_math_3.5E_2019_q10,3.5(E),2019,10
175,2,yes,g3_math_3.5E_2025_q4; g3_math_3.5E_2025_q17,3.5(E); 3.5(E),2025; 2025,4; 17
176,1,yes,g3_math_3.5E_2024_q13,3.5(E),2024,13
177,1,yes,g3_math_3.5E_2023_q19,3.5(E),2023,19
178,1,yes,g3_math_3.5E_2022_q27,3.5(E),2022,27
179,2,yes,g3_math_3.5E_2021_q13; g3_math_3.4K_2025_q10,3.5(E); 3.4(K),2021; 2025,13; 10
180,1,yes,g3_math_3.4K_2025_q21,3.4(K),2025,21
181,1,yes,g3_math_3.4K_2024_q20,3.4(K),2024,20
182,1,yes,g3_math_3.4K_2023_q15,3.4(K),2023,15
183,2,yes,g3_math_3.4K_2022_q14; g3_math_3.4K_2022_q30,3.4(K); 3.4(K),2022; 2022,14; 30
184,1,yes,g3_math_3.4K_2021_q10,3.4(K),2021,10
185,2,yes,g3_math_3.4K_2021_q31; g3_math_3.4K_2019_q2,3.4(K); 3.4(K),2021; 2019,31; 2
186,1,yes,g3_math_3.4K_2019_q26,3.4(K),2019,26
187,2,yes,g3_math_3.4K_2018_q16; g3_math_3.4K_2016_q19,3.4(K); 3.4(K),2018; 2016,16; 19
188,1,yes,g3_math_3.4K_2015_q11,3.4(K),2015,11
189,1,yes,g3_math_3.5B_2025_q8,3.5(B),2025,8
190,1,yes,g3_math_3.5B_2024_q15,3.5(B),2024,15
191,1,yes,g3_math_3.5B_2024_q26,3.5(B),2024,26
192,1,yes,g3_math_3.5B_2023_q4,3.5(B),2023,4
193,1,yes,g3_math_3.5B_2023_q29,3.5(B),2023,29
194,1,yes,g3_math_3.5B_2022_q12,3.5(B),2022,12
195,2,yes,g3_math_3.5B_2021_q1; g3_math_3.5B_2021_q29,3.5(B); 3.5(B),2021; 2021,1; 29
196,1,yes,g3_math_3.5B_2019_q12,3.5(B),2019,12
197,1,yes,g3_math_3.5B_2019_q32,3.5(B),2019,32
198,1,yes,g3_math_3.5B_2018_q22,3.5(B),2018,22
199,2,yes,g3_math_3.5B_2017_q21; g3_math_3.5B_2016_q24,3.5(B); 3.5(B),2017; 2016,21; 24
200,0,no,,,,
201,1,yes,g3_math_3.6A_2025_q13,3.6(A),2025,13
202,1,yes,g3_math_3.6A_2024_q27,3.6(A),2024,27
203,1,yes,g3_math_3.6A_2023_q8,3.6(A),2023,8
204,1,yes,g3_math_3.6A_2023_q16,3.6(A),2023,16
205,1,yes,g3_math_3.6A_2022_q13,3.6(A),2022,13
206,1,yes,g3_math_3.6A_2022_q22,3.6(A),2022,22
207,1,yes,g3_math_3.6A_2021_q30,3.6(A),2021,30
208,2,yes,g3_math_3.6A_2019_q11; g3_math_3.6A_2019_q30,3.6(A); 3.6(A),2019; 2019,11; 30
209,2,yes,g3_math_3.6A_2018_q9; g3_math_3.6A_2018_q19,3.6(A); 3.6(A),2018; 2018,9; 19
210,1,yes,g3_math_3.6A_2017_q8,3.6(A),2017,8
211,1,yes,g3_math_3.6A_2016_q20,3.6(A),2016,20
212,2,yes,g3_math_3.6A_2016_q34; g3_math_3.6A_2015_q17,3.6(A); 3.6(A),2016; 2015,34; 17
213,0,no,,,,
214,1,yes,g3_math_3.6B_2025_q7,3.6(B),2025,7
215,1,yes,g3_math_3.6B_2024_q12,3.6(B),2024,12
216,1,yes,g3_math_3.6B_2022_q8,3.6(B),2022,8
217,1,yes,g3_math_3.6B_2017_q26,3.6(B),2017,26
218,1,yes,g3_math_3.6B_2016_q17,3.6(B),2016,17
219,0,no,,,,
220,1,yes,g3_math_3.6C_2025_q20,3.6(C),2025,20
221,1,yes,g3_math_3.6C_2024_q21,3.6(C),2024,21
222,1,yes,g3_math_3.6C_2023_q14,3.6(C),2023,14
223,1,yes,g3_math_3.6C_2022_q5,3.6(C),2022,5
224,1,yes,g3_math_3.6C_2022_q18,3.6(C),2022,18
225,1,yes,g3_math_3.6C_2021_q7,3.6(C),2021,7
226,1,yes,g3_math_3.6C_2021_q18,3.6(C),2021,18
227,1,yes,g3_math_3.6C_2019_q16,3.6(C),2019,16
228,1,yes,g3_math_3.6C_2018_q32,3.6(C),2018,32
229,1,yes,g3_math_3.6C_2017_q3,3.6(C),2017,3
230,1,yes,g3_math_3.6C_2017_q22,3.6(C),2017,22
231,2,yes,g3_math_3.6C_2016_q11; g3_math_3.6C_2016_q39,3.6(C); 3.6(C),2016; 2016,11; 39
232,1,yes,g3_math_3.6C_2015_q18,3.6(C),2015,18
233,1,yes,g3_math_3.6D_2023_q3,3.6(D),2023,3
234,1,yes,g3_math_3.6D_2016_q31,3.6(D),2016,31
235,1,yes,g3_math_3.6D_2015_q19,3.6(D),2015,19
236,1,yes,g3_math_3.7B_2025_q11,3.7(B),2025,11
237,1,yes,g3_math_3.7B_2024_q6,3.7(B),2024,6
238,2,yes,g3_math_3.7B_2024_q18; g3_math_3.7B_2023_q21,3.7(B); 3.7(B),2024; 2023,18; 21
239,1,yes,g3_math_3.7B_2022_q16,3.7(B),2022,16
240,2,yes,g3_math_3.7B_2021_q9; g3_math_3.7B_2021_q24,3.7(B); 3.7(B),2021; 2021,9; 24
241,1,yes,g3_math_3.7B_2019_q14,3.7(B),2019,14
242,1,yes,g3_math_3.7B_2019_q25,3.7(B),2019,25
243,1,yes,g3_math_3.7B_2018_q3,3.7(B),2018,3
244,1,yes,g3_math_3.7B_2018_q13,3.7(B),2018,13
245,2,yes,g3_math_3.7B_2017_q14; g3_math_3.7B_2017_q30,3.7(B); 3.7(B),2017; 2017,14; 30
246,1,yes,g3_math_3.7B_2016_q26,3.7(B),2016,26
247,1,yes,g3_math_3.7B_2016_q44,3.7(B),2016,44
248,1,yes,g3_math_3.7B_2015_q21,3.7(B),2015,21
249,1,yes,g3_math_3.7C_2025_q26,3.7(C),2025,26
250,1,yes,g3_math_3.7C_2021_q28,3.7(C),2021,28
251,1,yes,g3_math_3.7C_2019_q9,3.7(C),2019,9
252,1,yes,g3_math_3.7C_2017_q18,3.7(C),2017,18
253,1,yes,g3_math_3.7C_2016_q3,3.7(C),2016,3
254,1,yes,g3_math_3.7D_2024_q29,3.7(D),2024,29
255,2,yes,g3_math_3.7D_2021_q15; g3_math_3.7D_2018_q17,3.7(D); 3.7(D),2021; 2018,15; 17
256,2,yes,g3_math_3.7D_2016_q9; g3_math_3.7D_2015_q22,3.7(D); 3.7(D),2016; 2015,9; 22
257,1,yes,g3_math_3.7E_2023_q6,3.7(E),2023,6
258,0,no,,,,
259,1,yes,g3_math_3.8A_2025_q5,3.8(A),2025,5
260,1,yes,g3_math_3.8A_2025_q12,3.8(A),2025,12
261,1,yes,g3_math_3.8A_2024_q3,3.8(A),2024,3
262,1,yes,g3_math_3.8A_2024_q19,3.8(A),2024,19
263,1,yes,g3_math_3.8A_2023_q11,3.8(A),2023,11
264,1,yes,g3_math_3.8A_2023_q22,3.8(A),2023,22
265,1,yes,g3_math_3.8A_2022_q6,3.8(A),2022,6
266,1,yes,g3_math_3.8A_2022_q31,3.8(A),2022,31
267,1,yes,g3_math_3.8A_2021_q6,3.8(A),2021,6
268,1,yes,g3_math_3.8A_2021_q23,3.8(A),2021,23
269,1,yes,g3_math_3.8A_2019_q3,3.8(A),2019,3
270,1,yes,g3_math_3.8A_2019_q22,3.8(A),2019,22
271,1,yes,g3_math_3.8A_2018_q11,3.8(A),2018,11
272,1,yes,g3_math_3.8A_2018_q29,3.8(A),2018,29
273,1,yes,g3_math_3.8A_2017_q10,3.8(A),2017,10
274,1,yes,g3_math_3.8A_2017_q29,3.8(A),2017,29
275,1,yes,g3_math_3.8A_2016_q5,3.8(A),2016,5
276,1,yes,g3_math_3.8A_2016_q36,3.8(A),2016,36
277,1,yes,g3_math_3.8A_2015_q23,3.8(A),2015,23
278,1,yes,g3_math_3.8B_2025_q28,3.8(B),2025,28
279,1,yes,g3_math_3.8B_2024_q14,3.8(B),2024,14
280,1,yes,g3_math_3.8B_2021_q11,3.8(B),2021,11
281,2,yes,g3_math_3.8B_2018_q24; g3_math_3.8B_2017_q24,3.8(B); 3.8(B),2018; 2017,24; 24
282,1,yes,g3_math_3.8B_2016_q23,3.8(B),2016,23
283,0,no,,,,
284,1,yes,g3_math_3.9E_2023_q5,3.9(E),2023,5
285,1,yes,g3_math_3.9D_2025_q22,3.9(D),2025,22
286,2,yes,g3_math_3.9D_2024_q24; g3_math_3.9D_2016_q15,3.9(D); 3.9(D),2024; 2016,24; 15
287,1,yes,g3_math_3.9D_2015_q25,3.9(D),2015,25
288,2,yes,g3_math_3.9A_2022_q4; g3_math_3.9A_2019_q23,3.9(A); 3.9(A),2022; 2019,4; 23
289,2,yes,g3_math_3.9A_2018_q1; g3_math_3.9A_2016_q43,3.9(A); 3.9(A),2018; 2016,1; 43
290,1,yes,g3_math_3.9B_2024_q5,3.9(B),2024,5
291,1,yes,g3_math_3.9B_2022_q20,3.9(B),2022,20
292,1,yes,g3_math_3.9B_2015_q24,3.9(B),2015,24
293,0,no,,,,
